,State_FIPS_Code,County_FIPS_Code,Diabetes,FluB_Ind,Syphilis_Ind,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Ind,Pert_Ind,Pert_Exp,CRS_Ind
468,16,37,5.9,3.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0
469,16,39,4.5,3.0,3.0,18.0,4.0,11.0,5.0,4.0,6.0,3.0,4.0,8.0,3.0
470,16,41,5.3,3.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0
471,16,43,7.7,4.0,3.0,12.0,4.0,13.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0
472,16,45,8.6,3.0,3.0,18.0,4.0,9.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0
473,16,47,8.6,3.0,3.0,7.0,3.0,8.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
474,16,49,4.9,3.0,3.0,16.0,4.0,6.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0
475,16,51,7.5,4.0,3.0,17.0,4.0,8.0,5.0,4.0,4.0,3.0,4.0,6.0,3.0
476,16,53,7.7,3.0,3.0,45.0,4.0,13.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
477,16,55,6.2,3.0,3.0,16.0,4.0,11.0,8.0,3.0,11.0,3.0,4.0,22.0,3.0
478,16,57,4.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0
479,16,59,6.5,3.0,3.0,7.0,4.0,5.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0
480,16,61,6.6,3.0,3.0,9.0,4.0,2.0,1.5,3.0,1.0,3.0,4.0,1.0,3.0
481,16,63,6.9,3.0,3.0,10.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,8.5,3.0
482,16,65,3.2,3.0,3.0,8.0,3.0,19.0,1.0,3.0,5.0,3.0,4.0,8.0,3.0
483,16,67,5.3,3.0,3.0,27.0,4.0,14.0,11.0,4.0,4.0,3.0,4.0,6.0,3.0
484,16,69,7.2,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,6.0,3.0
485,16,71,7.1,3.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0
486,16,73,3.9,3.0,4.0,19.0,4.0,16.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0
487,16,75,8.2,3.0,4.0,19.0,4.0,12.0,7.0,4.0,4.0,3.0,4.0,4.0,3.0
488,16,77,5.7,3.0,3.0,12.0,4.0,8.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0
489,16,79,7.8,3.0,3.0,33.0,4.0,11.0,4.0,4.0,5.0,3.0,4.0,10.0,3.0
490,16,81,5.3,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
491,16,83,5.7,3.0,4.0,15.0,4.0,10.0,5.0,3.0,10.0,3.0,4.0,7.0,3.0
492,16,85,4.6,3.0,4.0,2.0,3.0,8.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0
493,16,87,8.4,3.0,3.0,14.0,4.0,6.0,6.0,4.0,2.0,3.0,4.0,2.0,3.0
494,17,1,7.8,4.0,4.0,3.0,3.0,7.0,6.0,4.0,7.0,3.0,4.0,10.0,3.0
495,17,3,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0
496,17,5,13.7,3.0,4.0,5.0,4.0,7.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0
497,17,7,5.5,3.0,3.0,9.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,9.0,3.0
498,17,11,8.4,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0
499,17,15,3.1,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0
500,17,17,6.3,3.0,3.0,2.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0
501,17,19,5.8,4.0,4.0,7.0,3.0,11.0,1.0,3.0,11.0,3.0,4.0,16.0,3.0
502,17,21,10.7,3.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
503,17,23,10.8,4.0,3.0,2.0,3.0,7.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0
504,17,27,11.5,4.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
505,17,29,9.5,4.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,10.0,3.0
506,17,31,7.1,4.0,4.0,529.0,3.0,644.0,290.0,3.0,483.0,3.0,3.0,483.0,3.0
507,17,33,13.7,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0
508,17,37,5.0,3.0,4.0,13.0,4.0,9.0,6.0,3.0,5.0,3.0,3.0,23.0,3.0
509,17,39,4.2,3.0,4.0,1.5,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0
510,17,41,9.8,3.0,4.0,1.0,3.0,6.0,1.0,3.0,4.0,3.0,4.0,6.0,3.0
511,17,43,5.2,3.0,3.0,54.0,3.0,110.0,34.0,3.0,55.0,3.0,3.0,83.0,3.0
512,17,45,7.8,4.0,3.0,4.0,3.0,8.0,4.0,4.0,2.0,3.0,3.0,6.0,3.0
513,17,49,10.5,4.0,3.0,3.0,4.0,3.0,2.5,3.0,2.0,3.0,4.0,3.0,3.0
514,17,51,8.4,3.0,3.0,2.0,3.0,9.0,3.0,3.0,2.0,3.0,3.0,6.0,3.0
515,17,53,6.2,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0
516,17,55,8.7,4.0,3.0,1.0,3.0,4.0,1.5,3.0,4.0,3.0,4.0,2.0,3.0
517,17,57,9.2,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,6.0,3.0
518,17,63,6.0,4.0,3.0,9.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,8.0,3.0
519,17,67,10.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0
520,17,73,6.2,3.0,3.0,4.0,3.0,8.0,5.0,4.0,3.0,3.0,4.0,13.0,3.0
521,17,75,8.1,4.0,3.0,1.5,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0
522,17,77,3.8,3.0,3.0,5.0,4.0,9.0,1.0,3.0,12.0,3.0,3.0,6.0,3.0
523,17,81,12.1,3.0,3.0,5.0,3.0,6.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0
524,17,83,11.7,4.0,3.0,6.0,4.0,9.0,2.0,4.0,2.0,4.0,4.0,6.0,3.0
525,17,85,6.8,3.0,3.0,2.0,3.0,7.0,2.5,3.0,3.5,3.0,4.0,7.0,3.0
526,17,89,5.6,4.0,3.0,57.0,4.0,27.0,20.0,4.0,27.0,3.0,3.0,40.0,3.0
527,17,91,7.5,3.0,3.0,6.0,3.0,9.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0
528,17,93,4.7,3.0,3.0,3.0,3.0,6.0,1.0,3.0,3.0,3.0,3.0,12.0,3.0
529,17,95,9.7,3.0,3.0,7.0,4.0,6.0,2.0,3.0,6.0,3.0,3.0,8.0,3.0
530,17,97,5.3,3.0,3.0,46.0,3.0,81.0,13.0,3.0,40.0,3.0,3.0,61.0,3.0
531,17,99,8.2,3.0,3.0,2.0,3.0,7.0,1.0,3.0,7.0,3.0,3.0,10.0,3.0
532,17,103,8.3,3.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
533,17,105,6.1,4.0,4.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0
534,17,107,9.5,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
535,17,109,5.1,3.0,4.0,4.0,4.0,3.0,1.5,3.0,3.0,3.0,3.0,2.0,3.0
536,17,111,4.9,3.0,3.0,11.0,3.0,17.0,9.0,3.0,8.0,3.0,4.0,34.0,3.0
537,17,113,6.1,3.0,4.0,4.0,3.0,9.0,2.0,3.0,5.0,3.0,4.0,19.0,3.0
538,17,115,8.4,3.0,3.0,12.0,4.0,10.0,5.0,3.0,7.0,3.0,4.0,7.0,3.0
539,17,117,7.6,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,10.0,3.0
540,17,119,7.1,4.0,4.0,18.0,3.0,24.0,26.0,4.0,16.0,3.0,4.0,16.0,3.0
541,17,121,8.9,3.0,3.0,3.0,3.0,6.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0
542,17,123,2.2,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
543,17,125,9.4,4.0,3.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0
544,17,127,6.1,4.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
545,17,131,10.7,4.0,3.0,2.0,3.0,5.0,1.0,4.0,1.5,3.0,4.0,5.0,3.0
546,17,133,4.6,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
547,17,135,8.3,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0
548,17,137,5.8,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0
549,17,139,8.5,4.0,3.0,2.0,3.0,4.0,1.0,4.0,1.5,3.0,4.0,4.0,3.0
550,17,141,7.9,3.0,3.0,8.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,16.0,3.0
551,17,143,7.4,3.0,3.0,6.0,3.0,16.0,3.0,3.0,11.0,3.0,4.0,11.0,3.0
552,17,145,12.6,3.0,3.0,1.0,3.0,9.0,1.0,3.0,2.0,3.0,4.0,7.0,3.0
553,17,147,6.8,3.0,3.0,1.0,3.0,3.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0
554,17,149,9.8,3.0,3.0,5.0,3.0,14.0,1.0,3.0,3.0,3.0,4.0,7.0,3.0
555,17,157,4.1,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
556,17,159,8.8,4.0,4.0,2.0,3.0,7.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0
557,17,161,8.5,3.0,3.0,4.0,3.0,22.0,17.0,4.0,9.0,3.0,4.0,27.0,3.0
558,17,163,9.2,3.0,4.0,14.0,3.0,31.0,17.0,3.0,31.0,3.0,4.0,31.0,3.0
559,17,165,8.0,3.0,3.0,1.5,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0
560,17,167,11.0,3.0,4.0,3.0,3.0,11.0,7.0,3.0,6.0,3.0,3.0,23.0,3.0
561,17,173,4.3,3.0,3.0,5.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0
562,17,177,8.7,3.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0
563,17,179,6.1,4.0,3.0,6.0,3.0,8.0,2.0,3.0,4.0,3.0,3.0,15.0,3.0
564,17,181,10.0,3.0,4.0,2.0,3.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0
565,17,183,9.0,4.0,4.0,5.0,3.0,13.0,8.0,3.0,8.0,3.0,4.0,4.0,3.0
566,17,187,6.7,4.0,3.0,4.0,3.0,8.0,2.5,3.0,2.0,3.0,3.0,6.0,3.0
567,17,189,10.4,3.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,4.0,5.0,3.0
568,17,191,7.1,4.0,3.0,2.0,3.0,7.0,8.0,4.0,2.0,3.0,3.0,3.0,3.0
569,17,193,7.3,3.0,3.0,1.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
570,17,195,8.3,3.0,3.0,8.0,4.0,9.0,5.0,4.0,3.0,3.0,4.0,15.0,3.0
571,17,197,5.2,4.0,3.0,27.0,3.0,34.0,24.0,3.0,34.0,3.0,3.0,50.0,3.0
572,17,199,6.9,3.0,3.0,3.0,3.0,9.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0
573,17,201,9.3,3.0,4.0,31.0,4.0,17.0,17.0,4.0,17.0,3.0,3.0,25.0,3.0
574,17,203,7.9,3.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0
575,18,1,6.2,4.0,3.0,1.5,3.0,3.0,3.0,3.0,2.0,3.0,4.0,7.0,3.0
576,18,3,5.9,4.0,3.0,14.0,3.0,20.0,9.0,3.0,20.0,3.0,3.0,30.0,3.0
577,18,5,5.2,3.0,3.0,1.0,3.0,7.0,1.5,3.0,4.0,3.0,4.0,18.0,3.0
578,18,7,6.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0
579,18,9,10.0,3.0,4.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,3.0,3.0,3.0
580,18,11,6.1,4.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,9.0,3.0
581,18,13,11.9,3.0,3.0,3.0,3.0,6.0,1.0,3.0,3.0,3.0,3.0,9.0,3.0
582,18,15,6.1,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
583,18,17,4.1,3.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
584,18,19,8.7,3.0,4.0,3.0,3.0,10.0,2.0,3.0,5.0,3.0,3.0,24.0,3.0
585,18,21,9.8,4.0,4.0,1.5,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
586,18,23,8.1,3.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0
587,18,27,3.5,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,6.0,3.0
588,18,29,4.7,4.0,3.0,2.0,3.0,5.0,1.0,3.0,2.0,3.0,4.0,9.0,3.0
589,18,31,9.4,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
590,18,33,6.1,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,8.0,3.0
591,18,35,8.8,4.0,3.0,10.0,4.0,7.0,3.0,3.0,7.0,3.0,3.0,11.0,3.0
592,18,37,6.2,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,8.0,3.0
593,18,39,5.5,3.0,3.0,15.0,4.0,11.0,3.0,3.0,6.0,3.0,3.0,22.0,3.0
594,18,41,10.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0
595,18,43,6.3,3.0,4.0,3.0,3.0,7.0,1.0,3.0,4.0,3.0,4.0,18.0,3.0
596,18,45,12.1,3.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
597,18,47,9.5,3.0,3.0,4.0,3.0,9.0,1.0,3.0,2.0,3.0,4.0,7.0,3.0
598,18,49,9.2,3.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0
599,18,51,8.1,4.0,3.0,2.0,3.0,3.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0
600,18,53,8.7,4.0,3.0,5.0,3.0,7.0,2.0,3.0,7.0,3.0,3.0,15.0,3.0
601,18,55,11.2,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
602,18,57,4.8,3.0,3.0,18.0,4.0,12.0,6.0,3.0,6.0,3.0,4.0,25.0,3.0
603,18,59,6.5,3.0,3.0,2.0,3.0,6.0,1.0,3.0,6.0,3.0,3.0,11.0,3.0
604,18,61,7.7,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0
605,18,63,5.2,3.0,3.0,2.0,3.0,11.0,2.0,3.0,11.0,3.0,3.0,22.0,3.0
606,18,65,8.6,4.0,3.0,1.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0
607,18,67,9.2,3.0,3.0,12.0,4.0,8.0,4.0,3.0,4.0,3.0,3.0,21.0,3.0
608,18,69,8.8,3.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,8.0,3.0
609,18,71,7.4,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
610,18,73,9.0,3.0,3.0,1.0,3.0,3.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0
611,18,75,12.7,4.0,3.0,5.0,3.0,9.0,1.0,3.0,2.0,3.0,4.0,7.0,3.0
612,18,77,5.7,3.0,3.0,2.0,3.0,3.0,1.5,3.0,3.0,3.0,4.0,5.0,3.0
613,18,79,10.3,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,4.0,3.0,3.0
614,18,81,6.3,4.0,3.0,7.0,3.0,7.0,8.0,4.0,4.0,3.0,3.0,15.0,3.0
615,18,83,7.8,4.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,6.0,3.0
616,18,85,8.2,4.0,3.0,1.0,3.0,7.0,1.5,3.0,4.0,3.0,3.0,22.0,3.0
617,18,87,5.5,4.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,7.0,3.0
618,18,89,8.1,3.0,4.0,16.0,3.0,44.0,30.0,3.0,29.0,3.0,3.0,29.0,3.0
619,18,91,8.0,3.0,4.0,5.0,3.0,7.0,2.0,3.0,3.0,3.0,3.0,13.0,3.0
620,18,93,11.5,3.0,3.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0
621,18,95,8.4,4.0,3.0,4.0,3.0,8.0,1.0,3.0,8.0,3.0,3.0,12.0,3.0
622,18,97,7.5,3.0,4.0,49.0,3.0,129.0,72.0,3.0,104.0,3.0,3.0,78.0,3.0
623,18,99,5.7,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,9.0,3.0
624,18,101,4.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0
625,18,103,9.0,3.0,3.0,1.0,3.0,4.0,1.5,3.0,2.0,3.0,3.0,9.0,3.0
626,18,105,7.3,4.0,3.0,7.0,3.0,7.0,1.0,3.0,7.0,3.0,4.0,11.0,3.0
627,18,107,7.8,3.0,4.0,12.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
628,18,109,6.5,3.0,4.0,3.0,3.0,7.0,4.0,3.0,7.0,3.0,4.0,13.0,3.0
629,18,111,10.9,3.0,4.0,1.0,3.0,6.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0
630,18,113,8.6,4.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,4.0,9.0,3.0
631,18,117,12.3,4.0,3.0,3.0,3.0,8.0,2.0,3.0,2.0,3.0,4.0,6.0,3.0
632,18,119,4.8,3.0,3.0,2.0,3.0,9.0,1.0,3.0,4.0,3.0,4.0,6.0,3.0
633,18,121,12.3,4.0,4.0,3.0,3.0,7.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0
634,18,123,6.7,3.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0
635,18,125,12.9,3.0,3.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0
636,18,127,5.6,3.0,3.0,4.0,3.0,9.0,8.0,4.0,5.0,3.0,4.0,18.0,3.0
637,18,129,10.9,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
638,18,131,9.4,4.0,4.0,6.0,4.0,4.0,2.5,3.0,4.0,3.0,4.0,4.0,3.0
639,18,133,3.4,3.0,4.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0
640,18,135,11.4,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0
641,18,137,10.2,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
642,18,139,4.3,4.0,3.0,2.0,3.0,5.0,1.0,4.0,1.5,3.0,3.0,5.0,3.0
643,18,141,8.1,3.0,3.0,9.0,3.0,24.0,23.0,4.0,16.0,3.0,3.0,24.0,3.0
644,18,143,8.7,3.0,3.0,2.0,3.0,9.0,1.0,3.0,5.0,3.0,4.0,7.0,3.0
645,18,145,6.5,4.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,9.0,3.0
646,18,147,5.0,3.0,3.0,3.0,3.0,8.0,1.0,3.0,2.0,3.0,4.0,6.0,3.0
647,18,149,11.3,4.0,3.0,2.0,3.0,9.0,1.0,3.0,5.0,3.0,3.0,7.0,3.0
648,18,151,5.9,3.0,3.0,1.0,3.0,3.0,1.5,3.0,2.0,3.0,4.0,2.0,3.0
649,18,153,4.9,3.0,3.0,47.0,4.0,9.0,6.0,4.0,2.0,3.0,3.0,6.0,3.0
650,18,155,8.2,3.0,3.0,1.5,3.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
651,18,157,5.0,3.0,4.0,9.0,3.0,9.0,2.0,3.0,5.0,3.0,3.0,18.0,3.0
652,18,159,8.4,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
653,18,163,9.0,4.0,4.0,4.0,3.0,26.0,21.0,4.0,10.0,3.0,3.0,31.0,3.0
654,18,165,4.5,4.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
655,18,167,10.8,3.0,4.0,5.0,4.0,16.0,3.0,3.0,6.0,3.0,3.0,19.0,3.0
656,18,169,6.9,3.0,4.0,1.0,3.0,3.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0
657,18,171,13.7,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
658,18,173,7.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,16.0,3.0
659,18,175,7.1,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,7.0,3.0
660,18,177,9.0,3.0,3.0,2.0,3.0,11.0,1.0,3.0,7.0,3.0,3.0,4.0,3.0
661,18,179,7.4,4.0,3.0,1.5,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
662,18,181,7.5,3.0,4.0,7.5,3.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0
663,18,183,8.5,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,6.0,3.0
664,19,1,6.1,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
665,19,3,12.7,3.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,1.0,3.0
666,19,5,2.9,3.0,3.0,4.0,4.0,6.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0
667,19,7,8.0,3.0,3.0,11.0,4.0,11.0,6.0,4.0,4.0,3.0,3.0,1.0,3.0
668,19,9,5.7,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,3.0,1.0,3.0
669,19,11,5.4,3.0,3.0,2.0,3.0,1.0,1.5,3.0,1.0,3.0,3.0,3.0,3.0
670,19,13,6.6,3.0,3.0,8.0,3.0,8.0,4.0,3.0,8.0,3.0,4.0,11.0,3.0
671,19,15,6.2,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,4.0,3.0,3.0
672,19,17,3.6,3.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0
673,19,19,4.6,3.0,3.0,2.0,3.0,8.0,3.0,3.0,2.0,3.0,4.0,6.0,3.0
674,19,21,10.9,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0
675,19,23,4.6,3.0,3.0,1.0,3.0,3.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0
676,19,25,4.3,3.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0
677,19,27,6.2,3.0,3.0,7.0,4.0,6.0,3.5,3.0,5.0,3.0,4.0,6.0,3.0
678,19,29,8.4,4.0,3.0,11.0,4.0,6.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0
679,19,31,7.1,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0
680,19,33,6.1,3.0,3.0,2.0,3.0,5.0,1.0,3.0,2.0,3.0,4.0,5.0,3.0
681,19,35,5.7,3.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0
682,19,37,6.1,3.0,4.0,3.0,3.0,4.0,1.0,3.0,2.5,3.0,3.0,4.0,3.0
683,19,39,9.5,3.0,3.0,7.0,4.0,4.0,2.5,3.0,1.0,3.0,4.0,2.0,3.0
684,19,41,5.3,3.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,5.0,3.0
685,19,43,5.4,3.0,4.0,1.0,3.0,6.0,1.5,3.0,4.0,3.0,3.0,6.0,3.0
686,19,45,10.4,3.0,3.0,5.0,4.0,5.0,5.5,3.0,5.0,3.0,4.0,7.0,3.0
687,19,47,5.6,3.0,3.0,2.0,3.0,7.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0
688,19,49,6.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0
689,19,51,8.9,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0
690,19,53,7.8,3.0,3.0,6.0,4.0,8.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0
691,19,55,5.8,3.0,3.0,2.0,3.0,7.0,1.0,3.0,2.0,3.0,4.0,6.0,3.0
692,19,57,7.0,3.0,4.0,3.0,3.0,4.0,9.0,4.0,4.0,3.0,3.0,6.0,3.0
693,19,59,6.4,3.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
694,19,61,6.1,3.0,3.0,3.0,3.0,9.0,1.0,3.0,4.0,3.0,3.0,27.0,3.0
695,19,63,12.5,3.0,3.0,22.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0
696,19,65,6.3,3.0,3.0,2.0,3.0,9.0,2.0,3.0,2.0,3.0,3.0,7.0,3.0
697,19,67,7.9,3.0,3.0,27.0,4.0,7.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0
698,19,69,6.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
699,19,71,6.3,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,3.0
700,19,73,8.1,3.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0
701,19,75,7.8,3.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0
702,19,77,2.8,3.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0
703,19,79,11.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0
704,19,81,9.1,4.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,3.0
705,19,83,8.4,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0
706,19,85,8.8,3.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0
