,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
1423,29,205,8.9,Shelby,Missouri,MO,61,874.0,165.0,132.0,452,322,1,5.0,0,8.0,0,3.0,0,0,0,0,0,0,1994-2003
1424,29,207,7.8,Stoddard,Missouri,MO,49,6847.0,919.0,1074.0,2000,1391,0,25.0,1,19.0,0,6.0,0,0,0,0,0,0,1999-2003
1425,29,209,8.4,Stone,Missouri,MO,30,4425.0,1233.0,826.0,2140,1386,0,19.0,1,17.0,1,3.0,0,0,0,0,0,0,1999-2003
1426,29,211,12.3,Sullivan,Missouri,MO,61,1310.0,184.0,179.0,455,308,0,10.0,1,8.0,1,3.0,0,0,0,0,0,0,1994-2003
1427,29,213,7.8,Taney,Missouri,MO,30,5428.0,2187.0,946.0,2883,2052,0,20.0,0,24.0,0,4.0,0,0,0,0,0,0,1999-2003
1428,29,215,10.2,Texas,Missouri,MO,75,4873.0,667.0,875.0,1666,1169,1,27.0,0,39.0,0,14.0,0,0,0,0,0,0,1994-2003
1429,29,217,8.3,Vernon,Missouri,MO,43,3153.0,490.0,521.0,1319,969,0,24.0,0,28.0,1,12.0,0,0,0,0,0,0,1994-2003
1430,29,219,7.0,Warren,Missouri,MO,38,3910.0,781.0,543.0,1889,1392,0,21.0,0,29.0,1,21.0,0,0,0,0,0,0,1994-2003
1431,29,221,8.8,Washington,Missouri,MO,68,5933.0,884.0,696.0,1574,1165,0,33.0,1,39.0,0,14.0,0,0,0,0,0,0,1994-2003
1432,29,223,9.1,Wayne,Missouri,MO,70,3689.0,390.0,565.0,884,605,1,9.0,0,17.0,0,7.0,0,0,0,0,0,0,1994-2003
1433,29,225,5.1,Webster,Missouri,MO,33,5655.0,745.0,939.0,2220,1655,1,19.0,0,27.0,1,11.0,0,0,0,0,0,0,1999-2003
1434,29,229,8.1,Wright,Missouri,MO,76,3496.0,522.0,574.0,1186,855,1,28.0,0,32.0,0,14.0,0,0,0,0,0,0,1994-2003
1435,29,510,10.2,St. Louis City,Missouri,MO,5,64058.0,13095.0,11338.0,22161,16375,1,184.0,1,178.0,1,136.0,0,0,0,0,1,0,2001-2003
1436,30,1,7.9,Beaverhead,Montana,MT,83,614.0,172.0,194.0,640,510,1,11.0,1,9.0,0,9.0,0,0,0,0,0,0,1994-2003
1437,30,3,9.4,Big Horn,Montana,MT,86,1775.0,455.0,265.0,836,711,1,4.0,0,15.0,0,40.0,0,0,0,0,0,0,1994-2003
1438,30,5,8.0,Blaine,Montana,MT,86,851.0,128.0,328.0,440,358,1,34.0,1,8.0,1,22.0,0,0,0,0,0,0,1994-2003
1439,30,7,8.4,Broadwater,Montana,MT,85,485.0,87.0,93.0,339,223,1,4.0,1,3.0,0,2.0,0,0,0,0,0,0,1994-2003
1440,30,9,3.6,Carbon,Montana,MT,84,850.0,190.0,215.0,743,499,0,4.0,0,10.0,1,2.0,0,0,0,0,0,0,1994-2003
1441,30,13,6.5,Cascade,Montana,MT,19,6933.0,1605.0,1950.0,5666,4034,1,50.0,0,60.0,0,16.0,0,0,0,0,0,0,1999-2003
1442,30,15,4.4,Chouteau,Montana,MT,82,477.0,95.0,96.0,394,292,0,3.0,0,8.0,0,2.0,0,0,0,0,0,0,1994-2003
1443,30,17,5.8,Custer,Montana,MT,84,1168.0,215.0,295.0,816,578,0,9.0,0,13.0,1,2.0,0,0,0,0,0,0,1994-2003
1444,30,19,10.3,Daniels,Montana,MT,81,200.0,28.0,41.0,141,90,0,1.0,0,2.0,0,1.0,0,0,0,0,0,0,1994-2003
1445,30,21,7.2,Dawson,Montana,MT,84,1046.0,150.0,277.0,647,460,0,4.0,0,10.0,1,2.0,0,0,0,0,0,0,1994-2003
1446,30,23,6.9,Deer Lodge,Montana,MT,70,986.0,226.0,282.0,677,477,1,3.0,0,12.0,0,5.0,0,0,0,0,0,0,1994-2003
1447,30,25,3.8,Fallon,Montana,MT,82,276.0,44.0,92.0,203,140,0,1.0,0,4.0,1,1.0,0,0,0,0,0,0,1994-2003
1448,30,27,6.5,Fergus,Montana,MT,84,1129.0,282.0,352.0,859,581,1,21.0,1,13.0,0,2.0,0,0,0,0,0,0,1994-2003
1449,30,29,5.1,Flathead,Montana,MT,23,7235.0,1917.0,2709.0,6033,4242,1,34.0,0,65.0,0,31.0,0,0,0,0,0,0,1999-2003
1450,30,31,2.9,Gallatin,Montana,MT,19,3354.0,1328.0,960.0,5740,4794,1,39.0,0,52.0,0,14.0,0,0,0,0,0,0,1999-2003
1451,30,35,10.2,Glacier,Montana,MT,86,1662.0,439.0,351.0,878,764,1,11.0,0,16.0,1,42.0,0,0,0,0,0,0,1994-2003
1452,30,39,11.0,Granite,Montana,MT,87,262.0,68.0,73.0,224,153,0,2.0,0,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1453,30,41,6.2,Hill,Montana,MT,86,1325.0,345.0,345.0,1127,924,1,31.0,1,20.0,1,54.0,0,0,0,0,0,0,1994-2003
1454,30,43,5.4,Jefferson,Montana,MT,78,751.0,212.0,263.0,819,606,0,3.0,0,11.0,0,4.0,0,0,0,0,0,0,1994-2003
1455,30,45,8.5,Judith Basin,Montana,MT,84,192.0,48.0,56.0,163,114,1,1.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1456,30,47,5.6,Lake,Montana,MT,36,2935.0,619.0,688.0,1995,1501,0,17.0,0,24.0,0,16.0,0,0,0,0,0,0,1999-2003
1457,30,49,5.7,Lewis and Clark,Montana,MT,19,3447.0,1154.0,1124.0,4252,3040,1,36.0,1,42.0,0,11.0,0,0,0,0,0,0,1999-2003
1458,30,51,9.1,Liberty,Montana,MT,82,360.0,40.0,50.0,152,104,0,4.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1459,30,53,6.8,Lincoln,Montana,MT,83,2693.0,638.0,766.0,1422,975,1,8.0,0,19.0,1,19.0,0,0,0,0,0,0,1994-2003
1460,30,57,3.2,Madison,Montana,MT,84,548.0,126.0,305.0,556,362,1,6.0,0,7.0,0,1.0,0,0,0,0,0,0,1994-2003
1461,30,59,7.2,Meagher,Montana,MT,87,236.0,41.0,38.0,147,99,0,4.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1462,30,61,9.1,Mineral,Montana,MT,86,478.0,111.0,108.0,298,204,0,2.0,0,5.0,1,12.0,0,0,0,0,0,0,1994-2003
1463,30,63,3.9,Missoula,Montana,MT,22,5944.0,2150.0,1331.0,7374,5865,1,60.0,0,82.0,0,29.0,0,0,0,0,0,0,1999-2003
1464,30,65,3.2,Musselshell,Montana,MT,87,561.0,109.0,151.0,334,217,1,3.0,0,6.0,0,2.0,0,0,0,0,0,0,1994-2003
1465,30,67,3.2,Park,Montana,MT,84,1435.0,356.0,447.0,1191,772,0,15.0,0,17.0,1,3.0,0,0,0,0,0,0,1994-2003
1466,30,71,6.5,Phillips,Montana,MT,85,509.0,89.0,75.0,307,220,0,3.0,0,4.0,0,2.0,0,0,0,0,0,0,1994-2003
1467,30,73,11.2,Pondera,Montana,MT,88,728.0,136.0,174.0,430,332,0,11.0,1,9.0,0,5.0,0,0,0,0,0,0,1994-2003
1468,30,77,7.9,Powell,Montana,MT,86,914.0,162.0,207.0,534,368,1,8.0,1,8.0,0,23.0,0,0,0,0,0,0,1994-2003
1469,30,81,6.2,Ravalli,Montana,MT,49,3511.0,861.0,935.0,2918,2024,1,12.0,0,24.0,0,7.0,0,0,0,0,0,0,1999-2003
1470,30,83,7.9,Richland,Montana,MT,83,1034.0,174.0,238.0,662,474,0,4.0,0,10.0,0,10.0,0,0,0,0,0,0,1994-2003
1471,30,85,13.8,Roosevelt,Montana,MT,86,1178.0,264.0,210.0,673,577,1,13.0,1,13.0,1,34.0,0,0,0,0,0,0,1994-2003
1472,30,87,7.4,Rosebud,Montana,MT,86,868.0,239.0,166.0,605,486,1,2.0,0,12.0,0,31.0,0,0,0,0,0,0,1994-2003
1473,30,89,8.7,Sanders,Montana,MT,88,1498.0,287.0,280.0,829,557,1,14.0,1,14.0,0,8.0,0,0,0,0,0,0,1994-2003
1474,30,91,5.5,Sheridan,Montana,MT,81,497.0,64.0,81.0,274,176,1,2.0,0,5.0,1,2.0,0,0,0,0,0,0,1994-2003
1475,30,93,4.8,Silver Bow,Montana,MT,49,3353.0,748.0,781.0,2414,1749,0,15.0,0,22.0,0,7.0,0,0,0,0,0,0,1999-2003
1476,30,95,5.5,Stillwater,Montana,MT,81,752.0,143.0,235.0,623,418,1,3.0,0,9.0,1,1.0,0,0,0,0,0,0,1994-2003
1477,30,97,3.4,Sweet Grass,Montana,MT,81,287.0,55.0,60.0,266,179,0,8.0,1,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1478,30,99,4.0,Teton,Montana,MT,85,706.0,106.0,117.0,451,322,1,5.0,0,5.0,0,3.0,0,0,0,0,0,0,1994-2003
1479,30,101,6.5,Toole,Montana,MT,85,659.0,84.0,97.0,371,270,0,6.0,1,4.0,0,3.0,0,0,0,0,0,0,1994-2003
1480,30,105,7.1,Valley,Montana,MT,84,805.0,148.0,196.0,522,355,0,7.0,0,9.0,0,2.0,0,0,0,0,0,0,1994-2003
1481,30,107,3.4,Wheatland,Montana,MT,87,424.0,43.0,49.0,143,103,0,1.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1482,30,111,5.5,Yellowstone,Montana,MT,14,10614.0,2577.0,1469.0,9800,7063,1,43.0,1,51.0,0,16.0,0,0,0,0,0,0,2001-2003
1483,31,1,5.5,Adams,Nebraska,NE,26,2939.0,555.0,549.0,2007,1330,1,20.0,1,17.0,1,3.0,0,0,0,0,0,0,1999-2003
1484,31,3,7.1,Antelope,Nebraska,NE,40,694.0,131.0,123.0,431,265,0,5.0,0,8.0,1,2.0,0,0,0,0,0,0,1994-2003
1485,31,11,4.4,Boone,Nebraska,NE,40,609.0,110.0,83.0,352,220,1,22.0,1,7.0,1,2.0,0,0,0,0,0,0,1994-2003
1486,31,13,5.8,Box Butte,Nebraska,NE,39,904.0,233.0,177.0,680,415,0,12.0,0,17.0,1,7.0,0,0,0,0,0,0,1994-2003
1487,31,15,3.8,Boyd,Nebraska,NE,81,273.0,41.0,93.0,144,84,1,1.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1488,31,17,5.9,Brown,Nebraska,NE,84,400.0,62.0,89.0,210,118,1,1.0,0,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1489,31,19,4.3,Buffalo,Nebraska,NE,28,2815.0,744.0,587.0,2614,1955,1,37.0,1,25.0,1,4.0,0,0,0,0,0,0,1999-2003
1490,31,21,5.7,Burt,Nebraska,NE,40,820.0,192.0,114.0,460,272,0,8.0,1,9.0,0,2.0,0,0,0,0,0,0,1994-2003
1491,31,23,6.6,Butler,Nebraska,NE,56,980.0,171.0,158.0,528,320,0,22.0,1,11.0,1,4.0,0,0,0,0,0,0,1994-2003
1492,31,25,7.5,Cass,Nebraska,NE,38,1814.0,576.0,401.0,1543,967,1,32.0,1,29.0,1,21.0,0,0,0,0,0,0,1994-2003
1493,31,27,6.6,Cedar,Nebraska,NE,56,979.0,139.0,166.0,541,348,1,7.0,0,13.0,0,4.0,0,0,0,0,0,0,1994-2003
1494,31,29,6.6,Chase,Nebraska,NE,82,369.0,61.0,61.0,240,139,1,6.0,1,5.0,1,1.0,0,0,0,0,0,0,1994-2003
1495,31,31,5.8,Cherry,Nebraska,NE,85,615.0,88.0,107.0,373,227,1,9.0,1,5.0,1,3.0,0,0,0,0,0,0,1994-2003
1496,31,33,7.5,Cheyenne,Nebraska,NE,56,908.0,151.0,158.0,611,367,0,7.0,0,13.0,1,4.0,0,0,0,0,0,0,1994-2003
1497,31,35,5.9,Clay,Nebraska,NE,56,606.0,121.0,153.0,413,253,0,6.0,0,9.0,0,3.0,0,0,0,0,0,0,1994-2003
1498,31,37,4.2,Colfax,Nebraska,NE,57,1848.0,168.0,165.0,604,384,0,10.0,0,15.0,1,6.0,0,0,0,0,0,0,1994-2003
1499,31,39,4.9,Cuming,Nebraska,NE,56,1383.0,165.0,149.0,585,356,1,6.0,0,13.0,1,4.0,0,0,0,0,0,0,1994-2003
1500,31,41,6.8,Custer,Nebraska,NE,82,976.0,180.0,430.0,694,417,1,21.0,1,16.0,1,4.0,0,0,0,0,0,0,1994-2003
1501,31,43,8.8,Dakota,Nebraska,NE,38,3303.0,513.0,412.0,1135,747,1,12.0,0,24.0,1,18.0,0,0,0,0,0,0,1994-2003
1502,31,45,8.3,Dawes,Nebraska,NE,84,642.0,151.0,124.0,534,443,1,7.0,0,10.0,1,2.0,0,0,0,0,0,0,1994-2003
1503,31,47,5.9,Dawson,Nebraska,NE,57,4065.0,546.0,361.0,1397,888,1,36.0,1,34.0,1,14.0,0,0,0,0,0,0,1994-2003
1504,31,49,1.1,Deuel,Nebraska,NE,79,211.0,34.0,42.0,129,75,0,1.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1505,31,51,8.8,Dixon,Nebraska,NE,56,730.0,127.0,109.0,370,231,1,11.0,1,8.0,1,3.0,0,0,0,0,0,0,1994-2003
1506,31,53,6.8,Dodge,Nebraska,NE,26,3970.0,863.0,694.0,2197,1369,1,22.0,1,20.0,1,4.0,0,0,0,0,0,0,1999-2003
1507,31,55,6.1,Douglas,Nebraska,NE,10,39525.0,12041.0,8544.0,28631,18492,1,116.0,0,170.0,1,85.0,0,0,0,0,0,0,2001-2003
1508,31,57,4.6,Dundy,Nebraska,NE,79,270.0,45.0,40.0,136,77,1,8.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1509,31,59,9.5,Fillmore,Nebraska,NE,54,518.0,107.0,97.0,391,233,0,4.0,0,7.0,0,3.0,0,0,0,0,0,0,1994-2003
1510,31,61,11.7,Franklin,Nebraska,NE,58,347.0,63.0,50.0,216,127,1,5.0,1,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1511,31,63,6.7,Frontier,Nebraska,NE,82,216.0,46.0,51.0,172,114,1,4.0,0,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1512,31,65,5.5,Furnas,Nebraska,NE,58,564.0,93.0,105.0,314,178,1,9.0,1,6.0,0,2.0,0,0,0,0,0,0,1994-2003
1513,31,67,7.7,Gage,Nebraska,NE,55,2932.0,561.0,508.0,1449,852,1,45.0,1,30.0,0,9.0,0,0,0,0,0,0,1994-2003
1514,31,69,7.1,Garden,Nebraska,NE,79,227.0,32.0,32.0,133,70,0,5.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1515,31,71,10.7,Garfield,Nebraska,NE,84,248.0,31.0,31.0,115,65,0,1.0,0,2.0,0,1.0,0,0,0,0,0,0,1994-2003
1516,31,73,4.5,Gosper,Nebraska,NE,79,161.0,38.0,33.0,127,71,1,4.5,0,3.0,1,1.0,0,0,0,0,0,0,1994-2003
1517,31,77,11.0,Greeley,Nebraska,NE,82,291.0,51.0,35.0,149,86,0,1.0,0,4.0,1,1.0,0,0,0,0,0,0,1994-2003
1518,31,79,6.3,Hall,Nebraska,NE,45,6376.0,1165.0,1165.0,3220,1986,1,43.0,1,38.0,1,16.0,0,0,0,0,0,0,1999-2003
1519,31,81,6.0,Hamilton,Nebraska,NE,56,658.0,148.0,165.0,570,356,0,17.0,1,12.0,0,4.0,0,0,0,0,0,0,1994-2003
1520,31,83,7.7,Harlan,Nebraska,NE,58,353.0,58.0,59.0,219,125,1,6.0,1,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1521,31,87,8.9,Hitchcock,Nebraska,NE,82,306.0,56.0,54.0,189,108,0,7.0,1,4.0,1,1.0,0,0,0,0,0,0,1994-2003
1522,31,89,5.0,Holt,Nebraska,NE,82,1152.0,195.0,219.0,660,393,1,22.0,1,15.0,1,4.0,0,0,0,0,0,0,1994-2003
1523,31,93,6.5,Howard,Nebraska,NE,56,577.0,131.0,120.0,407,253,1,8.0,1,8.0,1,3.0,0,0,0,0,0,0,1994-2003
1524,31,95,7.4,Jefferson,Nebraska,NE,59,894.0,167.0,129.0,503,289,0,7.0,0,9.0,1,3.0,0,0,0,0,0,0,1994-2003
1525,31,97,6.7,Johnson,Nebraska,NE,54,654.0,110.0,75.0,296,170,1,14.0,1,5.0,1,2.0,0,0,0,0,0,0,1994-2003
1526,31,99,5.5,Kearney,Nebraska,NE,56,536.0,113.0,125.0,415,248,1,4.0,0,9.0,0,3.0,0,0,0,0,0,0,1994-2003
1527,31,101,7.7,Keith,Nebraska,NE,56,785.0,159.0,131.0,518,299,1,7.0,0,11.0,0,3.0,0,0,0,0,0,0,1994-2003
1528,31,105,4.2,Kimball,Nebraska,NE,79,407.0,64.0,55.0,235,138,0,2.0,0,5.0,0,1.0,0,0,0,0,0,0,1994-2003
1529,31,107,7.5,Knox,Nebraska,NE,61,1120.0,167.0,155.0,552,323,1,13.0,1,10.0,1,4.0,0,0,0,0,0,0,1994-2003
1530,31,109,5.4,Lancaster,Nebraska,NE,11,15837.0,5486.0,3982.0,16060,11053,0,93.0,0,92.0,1,31.0,0,0,0,0,0,0,2001-2003
1531,31,111,6.7,Lincoln,Nebraska,NE,31,3266.0,730.0,785.0,2146,1319,1,32.0,1,21.0,0,3.0,0,0,0,0,0,0,1999-2003
1532,31,119,5.8,Madison,Nebraska,NE,47,3955.0,829.0,534.0,2090,1359,1,27.0,1,20.0,1,4.0,0,0,0,0,0,0,1999-2003
1533,31,121,9.4,Merrick,Nebraska,NE,56,804.0,160.0,125.0,488,296,1,17.0,1,11.0,1,3.0,0,0,0,0,0,0,1994-2003
1534,31,123,9.2,Morrill,Nebraska,NE,85,718.0,90.0,164.0,315,196,1,2.0,0,4.0,0,3.0,0,0,0,0,0,0,1994-2003
1535,31,125,13.1,Nance,Nebraska,NE,40,483.0,81.0,55.0,223,136,1,3.0,0,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1536,31,127,7.8,Nemaha,Nebraska,NE,54,669.0,163.0,111.0,437,289,1,12.0,1,8.0,0,3.0,0,0,0,0,0,0,1994-2003
1537,31,129,7.3,Nuckolls,Nebraska,NE,58,527.0,79.0,87.0,300,169,1,11.0,1,6.0,0,2.0,0,0,0,0,0,0,1994-2003
1538,31,131,6.2,Otoe,Nebraska,NE,54,1533.0,346.0,350.0,945,562,1,16.0,1,17.0,1,6.0,0,0,0,0,0,0,1994-2003
1539,31,133,8.5,Pawnee,Nebraska,NE,58,341.0,58.0,107.0,183,103,0,12.0,1,3.0,1,1.0,0,0,0,0,0,0,1994-2003
1540,31,135,12.2,Perkins,Nebraska,NE,79,268.0,41.0,47.0,188,115,1,3.0,0,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1541,31,137,4.7,Phelps,Nebraska,NE,56,704.0,151.0,136.0,576,343,1,18.0,1,13.0,1,4.0,0,0,0,0,0,0,1994-2003
1542,31,139,6.1,Pierce,Nebraska,NE,56,758.0,153.0,144.0,456,302,1,6.0,0,10.0,1,3.0,0,0,0,0,0,0,1994-2003
1543,31,141,5.7,Platte,Nebraska,NE,47,3084.0,650.0,525.0,1825,1166,1,19.0,1,17.0,1,3.0,0,0,0,0,0,0,1999-2003
1544,31,143,6.2,Polk,Nebraska,NE,56,503.0,99.0,93.0,332,193,1,7.0,1,7.0,0,2.0,0,0,0,0,0,0,1994-2003
1545,31,145,6.8,Red Willow,Nebraska,NE,40,905.0,209.0,153.0,676,411,0,7.0,0,13.0,0,3.0,0,0,0,0,0,0,1994-2003
1546,31,147,7.2,Richardson,Nebraska,NE,59,1109.0,201.0,168.0,543,324,0,6.0,0,10.0,0,3.0,0,0,0,0,0,0,1994-2003
1547,31,151,6.2,Saline,Nebraska,NE,54,1688.0,272.0,216.0,851,582,0,20.0,1,15.0,0,5.0,0,0,0,0,0,0,1994-2003
1548,31,153,5.4,Sarpy,Nebraska,NE,12,5727.0,2388.0,2701.0,7970,5417,0,42.0,0,50.0,1,15.0,0,0,0,0,0,0,2001-2003
1549,31,155,7.4,Saunders,Nebraska,NE,57,1792.0,440.0,326.0,1235,780,1,28.0,1,28.0,1,12.0,0,0,0,0,0,0,1994-2003
1550,31,157,8.8,Scotts Bluff,Nebraska,NE,34,5019.0,804.0,763.0,2206,1344,1,11.0,0,24.0,0,11.0,0,0,0,0,0,0,1999-2003
1551,31,159,6.4,Seward,Nebraska,NE,55,1297.0,289.0,252.0,1015,733,1,15.0,0,21.0,1,7.0,0,0,0,0,0,0,1994-2003
1552,31,161,7.0,Sheridan,Nebraska,NE,85,539.0,90.0,78.0,349,209,1,4.0,0,5.0,0,3.0,0,0,0,0,0,0,1994-2003
1553,31,163,12.8,Sherman,Nebraska,NE,82,397.0,73.0,115.0,195,111,0,2.0,0,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1554,31,167,1.7,Stanton,Nebraska,NE,38,586.0,115.0,100.0,384,248,0,2.5,0,8.0,0,6.0,0,0,0,0,0,0,1994-2003
1555,31,169,8.8,Thayer,Nebraska,NE,58,747.0,92.0,85.0,341,189,0,8.0,1,7.0,0,2.0,0,0,0,0,0,0,1994-2003
1556,31,173,14.7,Thurston,Nebraska,NE,66,766.0,239.0,104.0,378,288,1,14.0,1,13.0,1,11.0,0,0,0,0,0,0,1994-2003
1557,31,175,5.7,Valley,Nebraska,NE,58,469.0,87.0,72.0,274,161,1,15.0,1,5.0,0,1.0,0,0,0,0,0,0,1994-2003
1558,31,177,6.8,Washington,Nebraska,NE,38,1332.0,371.0,286.0,1205,792,0,14.0,0,22.0,1,17.0,0,0,0,0,0,0,1994-2003
1559,31,179,5.0,Wayne,Nebraska,NE,37,633.0,167.0,185.0,570,502,1,2.0,0,14.0,0,3.0,0,0,0,0,0,0,1994-2003
1560,31,181,3.7,Webster,Nebraska,NE,58,446.0,72.0,65.0,238,134,1,13.0,1,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1561,31,185,6.1,York,Nebraska,NE,57,1231.0,239.0,261.0,879,554,0,25.0,1,21.0,0,9.0,0,0,0,0,0,0,1994-2003
1562,32,1,5.9,Churchill,Nevada,NV,78,2287.0,517.0,568.0,1721,1469,1,22.0,1,25.0,1,9.0,0,0,0,0,0,0,1994-2003
1563,32,3,7.0,Clark,Nevada,NV,1,227718.0,34433.0,76360.0,123975,103386,0,443.0,0,409.0,0,227.0,0,0,0,1,0,0,2001-2003
1564,32,5,5.3,Douglas,Nevada,NV,47,2842.0,971.0,999.0,3696,2898,1,20.0,0,23.0,0,4.0,0,0,0,0,0,0,1999-2003
1565,32,7,5.0,Elko,Nevada,NV,77,5703.0,916.0,1015.0,3153,2894,0,43.0,1,38.0,0,18.0,0,0,0,0,0,0,1999-2003
1566,32,13,5.8,Humboldt,Nevada,NV,78,2285.0,303.0,400.0,1198,1065,1,21.0,1,18.0,1,6.0,0,0,0,0,0,0,1994-2003
1567,32,15,5.0,Lander,Nevada,NV,78,644.0,115.0,130.0,356,326,0,4.0,0,7.0,1,2.0,0,0,0,0,0,0,1994-2003
1568,32,17,10.5,Lincoln,Nevada,NV,82,479.0,79.0,134.0,326,293,0,2.0,0,5.0,0,1.0,0,0,0,0,0,0,1994-2003
1569,32,19,7.9,Lyon,Nevada,NV,31,5828.0,1065.0,1498.0,3547,2999,1,26.0,1,22.0,1,4.0,0,0,0,0,0,0,1999-2003
1570,32,21,8.3,Mineral,Nevada,NV,80,778.0,122.0,160.0,378,311,1,9.0,1,5.0,0,2.0,0,0,0,0,0,0,1994-2003
1571,32,23,9.5,Nye,Nevada,NV,77,5929.0,848.0,2012.0,3136,2491,1,13.0,0,29.0,0,13.0,0,0,0,0,0,0,1999-2003
1572,32,27,6.0,Pershing,Nevada,NV,80,1024.0,129.0,170.0,485,415,0,1.0,0,6.0,0,2.0,0,0,0,0,0,0,1994-2003
1573,32,31,5.6,Washoe,Nevada,NV,9,40975.0,8247.0,12362.0,28706,24161,0,76.0,0,141.0,1,76.0,0,0,0,0,1,0,2001-2003
1574,32,33,6.7,White Pine,Nevada,NV,80,1107.0,180.0,289.0,698,582,1,7.0,0,9.0,0,3.0,0,0,0,0,0,0,1994-2003
1575,32,510,5.8,Carson City,Nevada,NV,26,6650.0,1264.0,1295.0,4224,3414,1,52.0,1,29.0,1,5.0,0,0,0,0,0,0,1999-2003
1576,33,1,6.4,Belknap,New Hampshire,NH,17,6229.0,1054.0,1775.0,3509,4187,1,41.0,0,43.0,0,12.0,0,0,0,0,0,0,1999-2003
1577,33,3,6.8,Carroll,New Hampshire,NH,26,4072.0,833.0,895.0,2747,3139,1,25.0,1,24.0,0,4.0,0,0,0,0,0,0,1999-2003
1578,33,5,6.5,Cheshire,New Hampshire,NH,17,7048.0,1343.0,1396.0,4352,5932,1,45.0,0,56.0,0,15.0,0,0,0,0,0,0,1999-2003
1579,33,7,7.3,Coos,New Hampshire,NH,30,5586.0,695.0,897.0,1936,2252,1,20.0,1,20.0,0,3.0,0,0,0,0,0,0,1999-2003
1580,33,9,5.6,Grafton,New Hampshire,NH,17,6863.0,1346.0,1518.0,4819,6671,1,39.0,0,62.0,0,16.0,0,0,0,0,0,0,1999-2003
1581,33,11,5.8,Hillsborough,New Hampshire,NH,9,34784.0,8559.0,8087.0,21708,26965,1,157.0,1,153.0,0,82.0,0,0,0,0,0,0,2001-2003
1582,33,13,6.2,Merrimack,New Hampshire,NH,11,11696.0,2487.0,3829.0,8167,10391,1,45.0,0,51.0,0,17.0,0,0,0,0,0,0,2001-2003
1583,33,15,5.8,Rockingham,New Hampshire,NH,9,19128.0,7194.0,6066.0,16126,19323,0,114.0,1,112.0,0,60.0,0,0,0,0,0,0,2001-2003
1584,33,17,6.4,Strafford,New Hampshire,NH,11,10357.0,2309.0,1610.0,6591,9289,1,32.0,0,42.0,0,14.0,0,0,0,0,0,0,2001-2003
1585,33,19,6.0,Sullivan,New Hampshire,NH,26,5138.0,653.0,937.0,2417,2835,1,13.0,0,23.0,0,4.0,0,0,0,0,0,0,1999-2003
1586,34,1,9.3,Atlantic,New Jersey,NJ,16,39226.0,7132.0,5681.0,13902,13480,0,113.0,1,117.0,0,23.0,0,0,0,0,0,0,2001-2003
1587,34,3,5.6,Bergen,New Jersey,NJ,2,83761.0,17216.0,12515.0,47363,42982,0,330.0,0,349.0,0,107.0,0,0,0,0,0,0,2001-2003
1588,34,5,7.1,Burlington,New Jersey,NJ,10,38765.0,9015.0,11577.0,23382,22476,0,119.0,0,157.0,1,79.0,0,0,0,0,0,0,2001-2003
1589,34,7,7.0,Camden,New Jersey,NJ,3,65974.0,12577.0,14440.0,26197,26279,0,138.0,0,215.0,0,215.0,0,0,0,0,0,0,2001-2003
1590,34,9,9.5,Cape May,New Jersey,NJ,18,12751.0,3756.0,2183.0,5340,4839,0,108.0,1,82.0,1,15.0,0,0,0,0,0,0,1999-2003
1591,34,11,12.7,Cumberland,New Jersey,NJ,6,31797.0,4385.0,4103.0,7845,7760,1,44.0,0,71.0,0,44.0,0,0,0,0,0,0,2001-2003
1592,34,13,7.8,Essex,New Jersey,NJ,3,123336.0,20443.0,10344.0,39494,39507,0,340.0,0,334.0,0,334.0,0,0,0,0,0,0,2001-2003
1593,34,15,8.1,Gloucester,New Jersey,NJ,12,28303.0,6338.0,5718.0,14245,14514,0,59.0,0,103.0,1,32.0,0,0,0,0,0,0,2001-2003
