,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
1510,29,59,Dallas,Missouri,MO,43,27.0,19.6,34.400000000000006,84.15,76.15,92.1,26.55,18.45,34.7,23.85,14.25,33.45,25.849999999999998,17.85,33.9,3.5,0.3,6.6,2717.0,2175.0,590.0,6.1,18.3,2.0,1.0
1511,29,61,Daviess,Missouri,MO,43,35.0,25.2,44.8,86.6,79.7,93.5,23.1,15.3,30.9,17.9,10.65,25.25,35.4,25.4,45.4,5.9,2.5,9.3,1449.0,1321.0,180.0,51.45,24.6,2.0,2.0
1512,29,63,DeKalb,Missouri,MO,63,41.2,31.1,51.2,78.0,69.45,86.45,31.5,21.8,41.2,19.5,10.5,28.6,23.5,15.6,31.4,6.9,1.7,12.1,1132.0,1269.0,159.0,72.25,8.1,2.0,1.0
1513,29,65,Dent,Missouri,MO,75,32.7,22.7,42.7,82.35,75.3,89.4,29.0,19.4,38.6,24.15,15.2,33.1,22.549999999999997,15.5,29.65,6.4,1.4,11.4,2495.0,2485.0,649.0,46.4,39.8,2.0,2.0
1514,29,67,Douglas,Missouri,MO,75,24.45,17.05,31.8,81.95,73.5,90.4,22.85,15.25,30.45,20.1,11.25,29.0,15.549999999999999,7.3,23.85,5.7,0.3,11.1,2793.0,1899.0,447.0,7.4,14.7,1.0,2.0
1515,29,69,Dunklin,Missouri,MO,36,35.9,28.6,43.3,76.5,67.2,85.9,25.8,18.8,32.9,21.6,12.7,30.55,45.4,37.5,53.4,7.2,3.7,10.6,6068.0,5136.0,1569.0,64.5,30.7,1.0,2.0
1516,29,71,Franklin,Missouri,MO,45,26.7,20.3,33.2,72.7,64.3,81.0,25.6,18.9,32.3,24.3,15.4,33.2,29.9,23.1,36.7,5.6,2.5,8.8,7218.0,12536.0,2538.0,57.5,32.3,2.0,2.0
1517,29,73,Gasconade,Missouri,MO,55,30.4,20.8,40.0,78.25,70.75,85.85,23.3,15.3,31.4,20.55,11.649999999999999,29.5,21.549999999999997,13.75,29.35,8.1,3.0,13.1,1340.0,2887.0,415.0,31.8,19.1,2.0,2.0
1518,29,75,Gentry,Missouri,MO,61,33.5,24.9,42.1,83.5,75.6,91.4,26.0,17.8,34.2,23.85,15.8,31.95,21.7,13.5,29.9,4.1,1.2,7.0,847.0,1445.0,324.0,15.3,30.5,1.0,2.0
1519,29,77,Greene,Missouri,MO,14,22.5,19.7,25.2,80.2,77.0,83.4,22.3,19.4,25.2,26.3,21.8,30.8,26.2,23.2,29.2,7.0,5.4,8.5,27078.0,32241.0,6509.0,106.1,56.2,1.0,2.0
1520,29,79,Grundy,Missouri,MO,63,35.7,28.0,43.4,69.5,59.5,79.5,22.2,15.7,28.7,18.15,8.45,27.9,34.0,26.0,42.0,9.0,4.2,13.8,1368.0,2022.0,317.0,38.7,48.4,2.0,2.0
1521,29,81,Harrison,Missouri,MO,61,32.1,25.4,38.9,72.6,63.5,81.7,30.9,23.9,37.8,21.7,13.55,29.85,24.2,18.0,30.4,11.2,6.9,15.4,1306.0,1876.0,227.0,33.8,45.1,2.0,1.0
1522,29,83,Henry,Missouri,MO,63,37.4,27.8,47.1,80.0,70.6,89.3,27.4,19.6,35.3,23.35,15.05,31.75,23.3,15.0,31.7,10.0,4.7,15.3,2746.0,4248.0,861.0,39.9,35.4,2.0,2.0
1523,29,85,Hickory,Missouri,MO,71,19.3,12.5,26.05,83.1,75.2,91.05000000000001,16.7,7.0,26.3,21.55,12.75,30.35,20.95,12.95,28.950000000000003,7.5,1.3,13.6,1589.0,2049.0,373.0,51.900000000000006,10.8,2.0,1.0
1524,29,87,Holt,Missouri,MO,61,20.15,13.3,26.95,80.9,72.15,89.65,22.3,13.6,30.9,15.15,6.65,23.65,20.1,11.3,28.9,2.7,1.5499999999999998,5.9,742.0,1067.0,133.0,39.4,19.7,1.0,1.0
1525,29,89,Howard,Missouri,MO,59,20.3,14.100000000000001,26.5,82.5,75.4,89.6,22.55,15.899999999999999,29.25,20.2,11.0,29.4,20.0,13.2,26.85,11.6,3.4,19.8,1263.0,1521.0,230.0,60.3,30.1,2.0,2.0
1526,29,91,Howell,Missouri,MO,36,31.0,24.8,37.1,82.5,76.3,88.7,21.2,16.0,26.5,34.5,25.6,43.5,22.5,17.0,28.0,7.5,4.6,10.4,6883.0,6362.0,1646.0,65.1,31.3,1.0,2.0
1527,29,93,Iron,Missouri,MO,75,19.9,13.0,26.75,78.55000000000001,69.25,87.85,25.6,17.45,33.75,24.75,15.899999999999999,33.7,20.1,12.8,27.450000000000003,7.9,1.9,14.0,1545.0,1749.0,516.0,48.7,9.7,1.0,2.0
1528,29,95,Jackson,Missouri,MO,3,24.7,22.9,26.6,78.9,76.6,81.1,24.6,22.7,26.4,25.8,23.0,28.5,25.8,23.9,27.7,7.8,6.7,8.9,84511.0,79402.0,16138.0,83.4,61.4,1.0,2.0
1529,29,97,Jasper,Missouri,MO,24,29.9,25.2,34.5,85.0,80.7,89.3,25.2,20.8,29.7,24.1,18.3,29.9,27.1,22.5,31.7,8.1,5.5,10.8,15710.0,16270.0,3693.0,65.1,48.8,1.0,2.0
1530,29,99,Jefferson,Missouri,MO,12,26.1,21.4,30.8,78.7,72.9,84.4,19.9,15.7,24.0,24.0,17.2,30.9,31.1,25.8,36.4,5.6,3.5,7.7,19492.0,17744.0,4544.0,21.1,21.1,1.0,2.0
1531,29,101,Johnson,Missouri,MO,28,24.6,20.5,28.8,82.6,78.6,86.6,23.8,19.5,28.1,24.8,18.4,31.2,24.5,20.5,28.6,7.0,4.5,9.5,6250.0,4406.0,823.0,49.2,29.5,2.0,2.0
1532,29,103,Knox,Missouri,MO,61,23.95,16.9,31.0,79.69999999999999,72.7,86.69999999999999,21.1,14.3,28.0,19.2,11.100000000000001,27.35,14.2,6.4,22.0,6.6,1.1,12.2,833.0,823.0,109.0,55.650000000000006,24.0,1.0,2.0
1533,29,105,Laclede,Missouri,MO,34,37.9,30.2,45.6,84.4,77.4,91.3,25.8,18.6,33.1,24.1,14.4,33.9,33.7,25.7,41.7,7.6,4.0,11.3,4650.0,4807.0,1086.0,43.5,34.8,2.0,2.0
1534,29,107,Lafayette,Missouri,MO,31,28.6,21.0,36.2,82.0,73.4,90.7,29.0,21.4,36.5,19.25,10.7,27.8,15.6,9.8,21.4,12.1,6.2,17.9,3429.0,4938.0,869.0,15.1,24.2,1.0,2.0
1535,29,109,Lawrence,Missouri,MO,34,26.2,18.7,33.7,79.25,71.15,87.4,23.5,14.9,32.1,21.2,12.149999999999999,30.35,26.0,17.9,34.1,5.2,2.0,8.3,5599.0,4943.0,1074.0,45.8,26.9,2.0,2.0
1536,29,111,Lewis,Missouri,MO,62,31.8,24.4,39.3,76.1,66.7,85.5,29.3,21.9,36.6,21.8,12.55,31.15,27.8,20.5,35.2,8.0,3.8,12.1,1200.0,1695.0,235.0,9.8,19.6,1.0,2.0
1537,29,113,Lincoln,Missouri,MO,29,27.45,20.900000000000002,33.95,88.75,82.7,94.75,23.25,14.7,31.799999999999997,29.849999999999998,20.9,38.8,26.5,19.35,33.7,6.2,2.2,12.4,4039.0,4171.0,897.0,12.6,10.5,2.0,2.0
1538,29,115,Linn,Missouri,MO,63,36.0,29.2,42.8,81.3,74.4,88.3,24.5,18.2,30.7,22.8,13.2,32.45,26.6,20.4,32.8,6.7,3.5,10.0,1787.0,2718.0,415.0,38.1,22.8,2.0,2.0
1539,29,117,Livingston,Missouri,MO,63,29.8,22.9,36.7,72.1,62.8,81.3,28.3,20.9,35.8,18.9,10.15,27.65,26.1,19.1,33.1,10.7,6.1,15.4,1514.0,2568.0,374.0,21.0,56.0,2.0,2.0
1540,29,119,McDonald,Missouri,MO,69,25.9,15.9,35.9,79.4,72.69999999999999,86.15,18.4,9.7,27.0,18.0,11.25,24.8,19.4,11.75,27.05,2.9,0.2,5.7,4550.0,2293.0,645.0,4.4,21.9,1.0,1.0
1541,29,121,Macon,Missouri,MO,59,27.5,21.6,33.3,75.6,68.0,83.1,25.8,20.0,31.7,25.5,17.2,33.8,23.4,17.3,29.6,8.0,4.6,11.4,1971.0,2845.0,435.0,38.5,19.2,1.0,2.0
1542,29,123,Madison,Missouri,MO,71,27.15,19.2,35.1,85.9,77.6,94.25,23.7,15.8,31.700000000000003,21.0,12.8,29.2,18.049999999999997,10.5,25.65,6.0,1.7,10.2,1698.0,2015.0,521.0,32.9,16.5,2.0,2.0
1543,29,125,Maries,Missouri,MO,62,18.1,8.2,28.0,78.0,71.4,84.6,18.4,12.45,24.45,18.85,10.55,27.15,19.549999999999997,13.350000000000001,25.8,4.1,0.5,8.5,1269.0,1038.0,229.0,11.1,22.2,2.0,1.0
1544,29,127,Marion,Missouri,MO,34,29.5,24.8,34.2,80.1,74.8,85.3,24.9,20.2,29.6,30.8,23.7,38.0,26.6,21.9,31.3,8.0,5.4,10.5,2849.0,4414.0,1018.0,67.0,49.3,2.0,2.0
1545,29,129,Mercer,Missouri,MO,61,23.65,17.35,29.95,79.25,71.85,86.65,17.65,9.95,25.4,19.6,11.15,28.1,23.1,13.7,32.6,11.1,4.3,17.9,418.0,684.0,90.0,27.8,31.4,1.0,1.0
1546,29,131,Miller,Missouri,MO,43,26.7,19.0,34.4,80.1,71.15,89.05,23.9,15.9,31.9,21.05,14.45,27.75,36.3,27.4,45.3,5.9,2.4,9.4,3592.0,3875.0,767.0,20.2,24.3,2.0,2.0
1547,29,133,Mississippi,Missouri,MO,76,21.9,14.55,29.25,76.0,66.35,85.6,23.450000000000003,15.6,31.35,23.3,13.850000000000001,32.85,20.1,12.0,28.3,4.6,0.1,9.2,2394.0,2122.0,606.0,22.1,29.4,2.0,1.0
1548,29,135,Moniteau,Missouri,MO,40,21.6,12.3,30.9,77.3,72.45,82.2,20.7,10.8,30.6,21.0,12.8,29.2,19.799999999999997,13.75,25.85,13.4,5.3,21.5,1823.0,1966.0,275.0,6.6,26.5,2.0,2.0
1549,29,137,Monroe,Missouri,MO,40,31.2,22.6,39.7,84.7,77.6,91.8,27.0,18.7,35.4,18.7,9.65,27.75,33.9,25.2,42.6,13.1,7.7,18.5,1024.0,1642.0,225.0,57.35,32.0,2.0,2.0
1550,29,139,Montgomery,Missouri,MO,43,19.3,12.5,26.05,86.7,77.7,95.7,19.1,10.45,27.75,21.55,12.75,30.35,20.95,12.95,28.950000000000003,9.6,2.9,16.3,1549.0,2061.0,346.0,16.4,8.2,2.0,2.0
1551,29,141,Morgan,Missouri,MO,63,33.6,25.0,42.2,83.7,74.9,92.6,24.6,16.3,32.9,21.4,12.55,30.3,29.3,20.3,38.3,11.9,6.9,16.9,3484.0,3785.0,770.0,9.8,19.6,2.0,2.0
1552,29,143,New Madrid,Missouri,MO,68,26.349999999999998,21.3,31.3,83.1,76.44999999999999,89.85,23.0,14.0,32.1,23.1,15.899999999999999,30.4,29.5,19.6,39.3,12.7,6.3,19.0,3129.0,2653.0,789.0,10.8,16.2,1.0,1.0
1553,29,145,Newton,Missouri,MO,29,25.0,19.1,30.9,81.4,74.0,88.7,26.5,20.1,32.9,21.4,12.5,30.3,24.2,18.0,30.3,6.1,2.8,9.4,7793.0,5374.0,1060.0,18.0,16.2,1.0,2.0
1554,29,147,Nodaway,Missouri,MO,63,25.6,20.6,30.6,83.0,78.1,87.9,25.9,20.8,30.9,35.0,25.6,44.5,18.0,13.2,22.8,6.8,4.3,9.3,1733.0,2962.0,306.0,73.7,27.6,2.0,2.0
1555,29,149,Oregon,Missouri,MO,70,33.4,25.85,40.900000000000006,83.55000000000001,77.05000000000001,89.95,23.8,16.25,31.35,17.9,10.0,25.85,19.85,12.399999999999999,27.35,6.7,0.6,12.9,2268.0,1792.0,512.0,58.85,9.6,1.0,1.0
1556,29,151,Osage,Missouri,MO,56,15.1,7.9,22.3,82.05000000000001,73.9,90.19999999999999,16.7,8.6,24.7,18.7,9.65,27.75,25.65,17.65,33.7,9.9,3.6,16.2,956.0,1626.0,247.0,14.8,14.8,2.0,2.0
1557,29,153,Ozark,Missouri,MO,70,15.399999999999999,9.35,21.450000000000003,83.55,76.75,90.35,19.65,11.45,27.950000000000003,24.05,14.5,33.6,16.85,9.1,24.700000000000003,14.4,5.0,23.7,1939.0,1816.0,445.0,21.1,21.1,1.0,1.0
1558,29,155,Pemiscot,Missouri,MO,76,44.8,35.2,54.4,80.45,71.75,89.2,30.1,21.0,39.2,23.8,14.3,33.4,28.8,20.1,37.5,12.9,6.1,19.7,4265.0,2749.0,972.0,67.0,10.3,2.0,2.0
1559,29,157,Perry,Missouri,MO,57,24.7,16.7,32.6,77.1,68.9,85.25,25.3,17.4,33.3,23.35,14.3,32.4,26.9,19.0,34.8,10.2,5.1,15.3,1491.0,2550.0,376.0,43.1,32.3,2.0,2.0
1560,29,159,Pettis,Missouri,MO,31,24.4,18.3,30.4,85.3,79.9,90.8,20.3,14.7,26.0,22.8,14.3,31.4,28.4,21.9,34.9,4.5,2.3,6.6,5800.0,5792.0,1135.0,44.9,42.4,1.0,2.0
1561,29,161,Phelps,Missouri,MO,32,29.3,22.9,35.8,74.6,66.1,83.0,22.0,15.9,28.1,31.6,22.4,40.8,26.9,20.1,33.7,7.4,3.5,11.3,5632.0,5537.0,1345.0,78.3,47.5,2.0,2.0
1562,29,163,Pike,Missouri,MO,43,25.5,18.8,32.2,76.7,68.5,85.0,24.2,16.9,31.5,22.7,13.350000000000001,32.15,22.4,16.2,28.6,8.7,3.9,13.5,2339.0,2642.0,443.0,10.7,21.3,2.0,2.0
1563,29,165,Platte,Missouri,MO,46,22.2,17.2,27.1,78.9,72.6,85.1,24.5,19.4,29.6,17.7,11.3,24.1,20.6,15.5,25.8,5.6,3.1,8.1,6339.0,6916.0,1020.0,63.3,35.3,1.0,2.0
1564,29,167,Polk,Missouri,MO,49,29.2,21.4,37.0,87.5,79.9,95.1,17.2,10.5,24.0,26.4,16.95,35.9,23.9,16.5,31.2,13.6,8.3,19.0,4257.0,4505.0,887.0,65.8,17.3,2.0,2.0
1565,29,169,Pulaski,Missouri,MO,33,29.3,22.5,36.2,80.5,72.9,88.2,24.5,18.1,30.9,20.1,13.8,26.4,32.9,25.5,40.3,7.5,3.6,11.4,5788.0,3662.0,925.0,29.4,33.9,1.0,1.0
1566,29,171,Putnam,Missouri,MO,70,18.3,11.2,25.3,79.65,71.55000000000001,87.8,22.1,14.3,29.95,23.4,13.7,33.15,22.0,13.95,30.15,6.1,0.9,11.3,798.0,1004.0,132.0,51.800000000000004,38.7,2.0,1.0
1567,29,173,Ralls,Missouri,MO,40,24.0,16.6,31.5,76.30000000000001,68.7,83.95,24.7,17.2,32.1,21.3,13.05,29.55,30.0,21.7,38.4,7.8,3.4,12.2,910.0,1053.0,162.0,10.2,36.45,2.0,2.0
1568,29,175,Randolph,Missouri,MO,65,31.4,26.1,36.6,86.1,80.6,91.6,34.3,28.6,40.1,33.9,25.6,42.1,24.0,18.9,29.2,9.9,6.3,13.6,2957.0,3534.0,748.0,31.6,27.6,2.0,2.0
1569,29,177,Ray,Missouri,MO,38,32.0,23.8,40.3,83.94999999999999,75.69999999999999,92.25,31.9,23.6,40.3,20.35,11.15,29.6,36.3,27.5,45.2,8.2,3.9,12.4,2121.0,2553.0,513.0,8.3,16.6,2.0,2.0
1570,29,179,Reynolds,Missouri,MO,74,16.25,8.149999999999999,24.3,84.6,78.5,90.75,18.4,12.45,24.45,18.85,10.55,27.15,19.549999999999997,13.350000000000001,25.8,8.4,1.9,15.0,1282.0,1018.0,332.0,30.4,13.6,1.0,2.0
1571,29,181,Ripley,Missouri,MO,75,27.0,19.6,34.400000000000006,85.1,77.95,92.2,26.55,18.45,34.7,16.7,7.25,26.2,25.849999999999998,17.85,33.9,12.7,5.0,20.3,2670.0,2311.0,716.0,43.3,14.4,1.0,2.0
1572,29,183,St. Charles,Missouri,MO,10,19.5,15.9,23.0,75.7,70.1,81.3,20.9,17.1,24.7,23.2,17.3,29.2,21.0,17.2,24.8,5.7,3.7,7.7,21933.0,28745.0,4279.0,40.0,26.4,1.0,2.0
1573,29,185,St. Clair,Missouri,MO,70,19.1,11.3,26.900000000000002,82.35,74.85,89.8,16.1,8.7,23.549999999999997,24.05,14.55,33.6,20.7,13.149999999999999,28.25,9.3,3.2,15.350000000000001,1623.0,1775.0,409.0,72.3,20.6,2.0,2.0
1574,29,186,Ste. Genevieve,Missouri,MO,38,20.5,11.9,29.2,74.94999999999999,67.25,82.75,20.4,14.15,26.75,21.8,13.75,29.9,15.75,7.4,24.1,6.3,1.7,10.9,1295.0,2449.0,425.0,44.0,22.0,2.0,2.0
1575,29,187,St. Francois,Missouri,MO,24,29.9,24.6,35.3,80.8,75.1,86.4,30.9,25.5,36.3,38.9,30.9,46.8,30.5,25.4,35.7,10.7,7.3,14.1,6452.0,8429.0,2503.0,48.7,27.6,1.0,2.0
1576,29,189,St. Louis,Missouri,MO,1,19.6,17.5,21.7,79.2,76.6,81.8,20.6,18.6,22.7,26.1,22.8,29.4,19.6,17.4,21.7,5.3,4.3,6.4,81592.0,141129.0,18246.0,157.7,73.6,1.0,2.0
1577,29,195,Saline,Missouri,MO,63,31.0,24.5,37.5,83.1,77.0,89.2,26.3,21.0,31.6,38.6,29.8,47.5,33.2,26.5,39.9,11.4,7.9,14.8,2981.0,3643.0,772.0,60.7,34.7,2.0,2.0
1578,29,197,Schuyler,Missouri,MO,61,16.4,11.25,21.450000000000003,73.45,66.4,80.5,15.3,6.2,24.5,21.4,13.100000000000001,29.8,16.35,10.8,21.950000000000003,6.2,1.4,12.6,636.0,956.0,152.0,78.4,46.4,2.0,2.0
1579,29,199,Scotland,Missouri,MO,70,29.3,22.95,35.7,79.69999999999999,72.7,86.69999999999999,21.299999999999997,16.0,26.65,19.2,11.100000000000001,27.35,18.0,8.3,27.7,5.7,2.05,11.9,877.0,845.0,99.0,20.3,20.3,1.0,2.0
1580,29,201,Scott,Missouri,MO,33,37.2,30.8,43.6,83.8,78.2,89.4,27.8,21.4,34.2,26.4,17.6,35.1,29.6,23.4,35.8,6.8,3.5,10.1,5611.0,5794.0,1637.0,68.1,36.5,1.0,2.0
1581,29,203,Shannon,Missouri,MO,74,15.0,7.85,22.1,84.3,78.35,90.30000000000001,18.7,10.4,27.1,20.25,12.95,27.6,18.9,11.149999999999999,26.65,10.1,3.5,16.7,2070.0,1068.0,328.0,12.0,8.7,1.0,1.0
1582,29,205,Shelby,Missouri,MO,61,22.85,15.4,30.2,80.30000000000001,71.55000000000001,89.0,23.3,14.1,32.5,21.05,12.75,29.3,16.75,10.05,23.55,8.9,3.4,14.4,958.0,1350.0,156.0,29.7,29.7,2.0,1.0
1583,29,207,Stoddard,Missouri,MO,49,36.0,29.6,42.5,83.2,77.1,89.2,29.4,23.0,35.9,29.8,20.9,38.7,30.0,23.3,36.7,7.8,4.5,11.1,4118.0,5127.0,1246.0,20.2,26.9,1.0,2.0
1584,29,209,Stone,Missouri,MO,30,29.5,21.4,37.5,82.19999999999999,77.55000000000001,86.85,21.8,14.4,29.2,22.3,13.7,30.95,19.2,11.9,26.5,8.4,4.1,12.7,4339.0,5181.0,809.0,19.4,16.2,2.0,2.0
1585,29,211,Sullivan,Missouri,MO,61,17.5,11.75,23.25,73.69999999999999,67.4,80.0,18.0,11.9,24.1,18.45,9.8,27.15,22.0,12.2,31.9,12.3,5.8,18.9,1331.0,1187.0,201.0,14.5,14.5,1.0,2.0
1586,29,213,Taney,Missouri,MO,30,21.2,15.3,27.1,80.1,71.7,88.5,21.7,15.4,28.0,19.7,11.25,28.2,23.7,17.3,30.2,7.8,4.2,11.4,6965.0,6777.0,1210.0,67.5,27.9,1.0,2.0
1587,29,215,Texas,Missouri,MO,75,29.8,22.3,37.4,79.1,69.4,88.7,21.2,14.2,28.3,24.25,15.75,32.8,29.3,21.3,37.3,10.2,5.6,14.9,4560.0,3845.0,911.0,16.3,20.3,2.0,2.0
1588,29,217,Vernon,Missouri,MO,43,25.8,16.8,34.8,86.0,76.2,95.7,21.6,12.9,30.3,21.0,11.350000000000001,30.75,25.3,17.1,33.55,8.3,3.2,13.3,2964.0,3027.0,721.0,39.1,34.2,2.0,2.0
1589,29,219,Warren,Missouri,MO,38,17.5,11.149999999999999,23.75,83.75,74.95,92.65,22.45,15.149999999999999,29.75,15.600000000000001,7.050000000000001,24.15,13.8,4.9,22.6,7.0,0.2,13.7,2343.0,3294.0,558.0,7.0,10.4,2.0,1.0
1590,29,221,Washington,Missouri,MO,68,33.1,24.9,41.2,89.4,83.9,94.8,29.3,20.7,37.9,23.65,14.350000000000001,33.0,34.3,25.9,42.8,8.8,5.1,12.5,3807.0,2409.0,946.0,12.5,8.3,1.0,1.0
1591,29,223,Wayne,Missouri,MO,70,34.5,24.6,44.5,74.95,67.1,82.80000000000001,20.3,12.2,28.5,23.55,14.3,32.85,19.5,13.100000000000001,25.950000000000003,9.1,3.3,14.8,2507.0,2820.0,881.0,30.5,15.3,2.0,1.0
1592,29,225,Webster,Missouri,MO,33,29.0,20.9,37.1,81.7,72.9,90.5,24.0,16.3,31.7,17.75,10.0,25.55,32.2,23.6,40.7,5.1,1.5,8.7,5206.0,4494.0,1071.0,23.0,20.1,2.0,2.0
1593,29,227,Worth,Missouri,MO,70,23.6,15.95,31.25,84.7,76.75,92.7,24.950000000000003,16.55,33.35,25.849999999999998,16.1,35.65,15.6,6.6,24.6,7.55,1.7000000000000002,13.5,345.0,505.0,64.0,46.0,74.35,2.0,2.0
1594,29,229,Wright,Missouri,MO,76,32.5,23.6,41.4,91.2,85.7,96.8,25.7,17.4,34.0,20.85,12.350000000000001,29.4,24.7,16.4,33.0,8.1,3.6,12.7,3456.0,3277.0,861.0,27.3,32.8,1.0,2.0
1595,29,510,St. Louis City,Missouri,MO,5,28.5,24.8,32.2,78.8,74.2,83.4,29.7,26.0,33.5,30.3,24.4,36.1,27.0,23.5,30.6,10.2,7.8,12.6,63623.0,40285.0,11644.0,171.3,31.9,1.0,2.0
1596,30,1,Beaverhead,Montana,MT,83,20.7,16.1,25.3,75.7,69.9,81.6,20.5,15.1,25.9,17.8,11.2,24.5,10.7,7.1,14.3,7.9,4.9,10.9,1515.0,1263.0,176.0,91.2,45.6,1.0,2.0
1597,30,3,Big Horn,Montana,MT,86,29.9,25.5,34.3,80.4,76.2,84.7,32.6,28.1,37.0,24.7,19.0,30.3,30.7,26.3,35.0,9.4,7.1,11.7,3404.0,1055.0,181.0,98.9,30.4,1.0,1.0
1598,30,5,Blaine,Montana,MT,86,27.5,23.5,31.4,80.5,76.4,84.6,26.5,22.4,30.7,28.6,21.7,35.5,33.7,28.8,38.5,8.0,5.7,10.4,1672.0,822.0,108.0,60.3,30.2,1.0,2.0
1599,30,7,Broadwater,Montana,MT,85,26.7,18.3,35.1,72.5,62.5,82.4,21.4,13.6,29.3,22.05,13.149999999999999,31.0,19.3,11.5,27.1,8.4,3.3,13.5,712.0,755.0,132.0,44.3,22.1,2.0,1.0
1600,30,9,Carbon,Montana,MT,84,21.2,16.3,26.1,75.4,69.5,81.3,17.2,12.6,21.8,26.1,17.8,34.3,20.2,15.4,25.0,3.6,1.6,5.5,1554.0,1518.0,161.0,70.7,40.4,1.0,2.0
1601,30,11,Carter,Montana,MT,84,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,4.949999999999999,1.15,8.8,326.0,236.0,18.0,78.25,49.6,2.0,2.0
1602,30,13,Cascade,Montana,MT,19,20.9,18.5,23.3,77.8,74.7,81.0,21.9,19.4,24.4,29.6,25.4,33.9,18.5,16.1,20.9,6.5,5.1,7.8,11727.0,11281.0,1952.0,86.7,61.6,1.0,2.0
1603,30,15,Chouteau,Montana,MT,82,22.6,16.5,28.8,78.5,71.1,85.9,22.7,16.0,29.4,23.4,13.7,33.15,15.7,9.6,21.7,4.4,1.9,7.0,919.0,952.0,101.0,73.2,18.3,2.0,2.0
1604,30,17,Custer,Montana,MT,84,24.9,20.1,29.8,74.3,68.4,80.2,18.9,14.8,22.9,26.1,19.2,32.9,22.2,17.4,26.9,5.8,3.5,8.1,1791.0,1950.0,329.0,79.9,53.3,1.0,2.0
1605,30,19,Daniels,Montana,MT,81,22.65,15.95,29.25,82.5,72.8,92.2,20.9,14.2,27.65,23.9,14.25,33.6,10.6,4.1,17.1,10.3,4.1,16.6,361.0,463.0,27.0,67.15,78.5,2.0,1.0
1606,30,21,Dawson,Montana,MT,84,26.9,21.4,32.4,80.4,74.1,86.7,22.8,17.5,28.1,29.0,20.7,37.3,21.9,16.3,27.4,7.2,4.4,10.1,1162.0,1519.0,177.0,80.6,46.0,1.0,1.0
1607,30,23,Deer Lodge,Montana,MT,70,27.9,21.6,34.2,76.8,70.6,82.9,24.8,19.4,30.2,33.6,25.4,41.9,25.7,20.5,31.0,6.9,3.8,9.9,1369.0,1740.0,369.0,67.1,44.7,2.0,2.0
1608,30,25,Fallon,Montana,MT,82,27.7,18.5,36.8,83.5,74.5,92.5,21.0,12.9,29.1,25.849999999999998,16.1,35.65,25.7,16.5,35.0,3.8,0.6,7.0,296.0,512.0,41.0,36.8,36.8,2.0,2.0
1609,30,27,Fergus,Montana,MT,84,23.5,19.2,27.9,74.1,68.9,79.3,24.0,19.2,28.7,22.5,16.6,28.3,16.2,12.4,20.1,6.5,4.3,8.8,2311.0,2241.0,269.0,103.9,60.6,2.0,2.0
1610,30,29,Flathead,Montana,MT,23,16.3,14.3,18.4,71.7,68.5,75.0,14.0,12.1,16.0,21.3,17.7,24.9,17.8,15.6,20.1,5.1,3.9,6.4,11102.0,10767.0,1871.0,90.2,52.9,2.0,2.0
1611,30,31,Gallatin,Montana,MT,19,13.5,11.3,15.7,77.3,74.1,80.6,11.5,9.5,13.6,15.2,11.7,18.7,14.9,12.5,17.2,2.9,1.9,3.9,9074.0,6329.0,741.0,86.9,46.0,1.0,2.0
1612,30,33,Garfield,Montana,MT,82,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,4.949999999999999,1.15,8.8,243.0,222.0,13.0,78.7,92.94999999999999,2.0,1.0
1613,30,35,Glacier,Montana,MT,86,30.4,27.0,33.8,79.1,75.7,82.5,29.9,26.3,33.4,27.2,22.5,31.9,35.3,31.6,39.0,10.2,8.1,12.3,3578.0,1247.0,204.0,59.0,29.5,1.0,1.0
1614,30,37,Golden Valley,Montana,MT,87,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,4.949999999999999,1.15,8.8,258.0,175.0,31.0,78.7,92.94999999999999,2.0,1.0
1615,30,39,Granite,Montana,MT,87,15.3,8.5,22.1,73.1,63.3,82.9,20.5,12.5,28.5,21.25,11.600000000000001,30.95,15.5,8.1,22.9,11.0,3.9,18.1,567.0,393.0,65.0,92.80000000000001,44.95,2.0,1.0
1616,30,41,Hill,Montana,MT,86,22.5,20.2,24.9,76.7,73.8,79.6,24.3,21.8,26.8,25.7,22.3,29.2,26.2,23.5,28.9,6.2,4.9,7.4,3138.0,2085.0,338.0,73.6,49.1,2.0,2.0
