,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
2121,45,69,10.9,Marlboro,South Carolina,SC,52,8,8,8,8,5,8,8,8,8,8,-1,8,8,5,8,6,8,8,8,6,5,7
2122,45,71,11.4,Newberry,South Carolina,SC,49,8,8,8,8,5,8,8,8,8,8,-1,8,8,8,8,5,-1,6,8,8,5,7
2123,45,73,9.1,Oconee,South Carolina,SC,21,8,8,7,8,5,5,8,5,8,-1,-1,8,5,8,8,5,7,6,8,8,8,7
2124,45,75,9.9,Orangeburg,South Carolina,SC,8,8,8,8,8,7,8,8,8,5,8,-1,8,6,8,8,5,8,5,8,8,5,7
2125,45,77,7.8,Pickens,South Carolina,SC,14,7,8,8,8,5,5,8,8,8,-1,-1,8,5,5,5,7,8,8,8,8,8,7
2126,45,79,7.9,Richland,South Carolina,SC,5,8,8,8,5,8,6,8,6,5,5,6,6,8,8,5,5,8,8,5,8,5,7
2127,45,81,11.8,Saluda,South Carolina,SC,64,8,8,8,8,5,8,8,8,8,8,-1,8,8,8,6,8,8,6,8,8,5,7
2128,45,83,8.2,Spartanburg,South Carolina,SC,14,8,8,8,8,5,5,8,8,8,5,5,5,8,8,7,7,8,8,8,8,6,7
2129,45,85,9.7,Sumter,South Carolina,SC,7,8,8,8,8,7,6,8,8,8,5,-1,8,8,5,8,6,8,5,8,8,5,5
2130,45,87,12.5,Union,South Carolina,SC,50,8,8,8,8,5,8,8,8,8,5,-1,8,6,8,6,6,-1,6,8,8,8,5
2131,45,89,10.9,Williamsburg,South Carolina,SC,51,8,8,8,6,7,8,8,8,5,8,-1,8,8,8,8,6,8,8,8,8,-1,5
2132,45,91,7.6,York,South Carolina,SC,14,8,8,5,8,5,8,8,8,5,8,-1,8,5,5,8,7,7,8,8,6,5,5
2133,46,3,7.0,Aurora,South Dakota,SD,82,7,-1,7,5,8,5,5,-1,-1,-1,-1,-1,-1,8,8,5,-1,5,-1,8,-1,7
2134,46,5,7.7,Beadle,South Dakota,SD,58,7,5,7,8,5,7,8,5,5,-1,-1,5,5,5,6,5,-1,7,6,6,8,5
2135,46,7,5.1,Bennett,South Dakota,SD,86,5,7,5,8,7,8,8,5,-1,-1,-1,5,5,-1,-1,5,-1,5,6,5,-1,8
2136,46,9,6.0,Bon Homme,South Dakota,SD,58,5,5,5,8,8,5,5,5,5,-1,-1,5,5,5,6,8,-1,5,6,5,-1,5
2137,46,11,3.9,Brookings,South Dakota,SD,28,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,5,5,-1,5,6,8,5,5
2138,46,13,6.7,Brown,South Dakota,SD,26,5,5,5,5,5,5,8,8,8,-1,-1,7,8,5,6,8,-1,5,6,5,5,5
2139,46,15,10.2,Brule,South Dakota,SD,40,5,5,7,5,7,7,8,5,5,-1,-1,5,5,8,6,5,-1,5,6,5,8,5
2140,46,19,8.0,Butte,South Dakota,SD,85,8,7,7,6,5,7,6,8,6,-1,-1,7,8,5,8,8,-1,8,6,8,8,5
2141,46,23,10.1,Charles Mix,South Dakota,SD,74,5,5,5,6,7,8,8,8,8,-1,-1,8,8,5,5,6,-1,8,8,5,8,7
2142,46,25,6.1,Clark,South Dakota,SD,84,5,-1,7,-1,7,5,8,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,-1,8,-1,7
2143,46,27,3.9,Clay,South Dakota,SD,44,5,5,5,5,7,5,5,5,5,-1,-1,5,5,8,5,6,-1,5,5,6,5,5
2144,46,29,5.0,Codington,South Dakota,SD,31,7,5,7,5,5,5,5,5,5,-1,-1,5,5,8,6,7,-1,5,5,5,6,5
2145,46,31,13.8,Corson,South Dakota,SD,86,5,8,8,8,5,8,8,8,-1,-1,-1,5,8,-1,-1,8,-1,8,8,5,8,8
2146,46,33,6.7,Custer,South Dakota,SD,80,5,5,5,6,8,7,6,8,-1,-1,-1,8,7,-1,5,8,-1,7,6,8,-1,5
2147,46,35,6.9,Davison,South Dakota,SD,60,5,5,8,5,7,5,5,6,6,-1,-1,8,5,5,8,5,-1,5,6,6,6,5
2148,46,37,4.9,Day,South Dakota,SD,84,7,8,7,8,7,7,8,8,8,-1,-1,8,8,8,8,8,-1,7,8,8,-1,7
2149,46,39,7.7,Deuel,South Dakota,SD,58,7,5,8,5,5,5,5,8,8,-1,-1,-1,-1,-1,8,5,-1,5,-1,5,-1,5
2150,46,41,12.1,Dewey,South Dakota,SD,86,5,8,6,6,5,8,6,8,-1,-1,-1,8,6,-1,8,8,-1,8,8,5,8,7
2151,46,43,6.2,Douglas,South Dakota,SD,43,5,-1,5,-1,7,5,6,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,5,-1,7
2152,46,45,9.0,Edmunds,South Dakota,SD,81,5,-1,5,-1,-1,5,8,-1,-1,-1,-1,-1,-1,8,8,7,-1,5,8,8,-1,-1
2153,46,47,10.9,Fall River,South Dakota,SD,84,7,7,7,8,7,8,8,5,5,-1,-1,5,7,8,5,8,-1,8,8,8,8,7
2154,46,49,6.3,Faulk,South Dakota,SD,81,5,-1,5,7,7,5,8,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,-1,5,-1,-1
2155,46,51,7.0,Grant,South Dakota,SD,40,5,5,5,6,7,5,5,8,8,-1,-1,8,8,8,6,5,-1,5,8,8,-1,5
2156,46,53,8.5,Gregory,South Dakota,SD,88,5,7,6,6,7,5,6,8,-1,-1,-1,-1,8,8,8,6,-1,5,6,5,-1,5
2157,46,55,11.3,Haakon,South Dakota,SD,82,-1,-1,5,8,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,-1,5,-1,-1
2158,46,57,5.1,Hamlin,South Dakota,SD,40,5,5,5,5,8,5,8,5,5,-1,-1,5,8,-1,5,5,-1,5,6,8,8,7
2159,46,59,8.9,Hand,South Dakota,SD,84,7,-1,5,5,5,5,8,-1,-1,-1,-1,-1,-1,8,8,5,-1,5,-1,5,-1,5
2160,46,61,4.4,Hanson,South Dakota,SD,40,5,7,7,5,8,5,8,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,-1,6,-1,-1
2161,46,65,6.8,Hughes,South Dakota,SD,38,5,5,5,5,7,7,7,7,6,-1,-1,5,8,5,8,5,-1,5,5,6,8,5
2162,46,67,5.7,Hutchinson,South Dakota,SD,58,5,5,5,5,5,5,8,5,5,-1,-1,5,5,8,6,8,-1,5,6,8,-1,7
2163,46,71,12.2,Jackson,South Dakota,SD,86,5,8,5,6,8,8,6,8,-1,-1,-1,-1,8,-1,-1,8,-1,8,6,5,-1,-1
2164,46,73,6.2,Jerauld,South Dakota,SD,81,8,-1,8,-1,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,5,-1,7
2165,46,77,7.4,Kingsbury,South Dakota,SD,58,5,5,7,5,5,5,5,5,5,-1,-1,5,5,8,6,8,-1,5,8,8,-1,5
2166,46,79,5.6,Lake,South Dakota,SD,59,5,5,5,5,7,5,7,5,5,-1,-1,5,5,5,6,5,-1,5,6,8,5,5
2167,46,81,6.2,Lawrence,South Dakota,SD,39,5,5,5,5,7,7,5,8,8,-1,-1,8,5,5,6,5,-1,5,6,5,8,5
2168,46,83,4.3,Lincoln,South Dakota,SD,38,5,5,5,5,5,5,5,5,5,-1,-1,5,7,8,8,5,-1,5,5,5,5,5
2169,46,85,7.2,Lyman,South Dakota,SD,86,8,7,8,6,5,8,6,8,-1,-1,-1,8,8,-1,-1,5,-1,8,8,6,-1,7
2170,46,87,6.2,McCook,South Dakota,SD,58,7,7,5,5,7,5,8,8,8,-1,-1,5,8,8,8,8,-1,5,8,5,-1,7
2171,46,89,12.8,McPherson,South Dakota,SD,84,5,-1,5,5,7,5,8,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,-1,8,-1,-1
2172,46,91,7.4,Marshall,South Dakota,SD,81,5,-1,5,7,-1,5,8,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,8,8,-1,-1
2173,46,93,5.0,Meade,South Dakota,SD,78,5,5,5,5,5,5,6,8,8,-1,-1,7,8,5,5,5,-1,7,6,5,8,5
2174,46,97,11.8,Miner,South Dakota,SD,84,7,-1,5,5,5,7,8,-1,-1,-1,-1,-1,-1,-1,8,7,-1,5,-1,8,-1,5
2175,46,99,5.3,Minnehaha,South Dakota,SD,11,5,5,5,7,5,7,8,5,5,-1,-1,5,8,5,5,5,7,8,8,8,8,5
2176,46,101,8.8,Moody,South Dakota,SD,40,7,8,8,5,8,5,6,8,8,-1,-1,8,5,-1,6,8,-1,5,6,5,-1,5
2177,46,103,5.4,Pennington,South Dakota,SD,20,5,5,5,8,5,8,8,8,8,-1,-1,8,8,5,5,5,5,6,8,5,6,5
2178,46,105,7.4,Perkins,South Dakota,SD,84,5,-1,5,5,8,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,8,8,-1,7
2179,46,107,9.6,Potter,South Dakota,SD,81,5,-1,5,5,8,5,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,5,-1,7
2180,46,109,9.0,Roberts,South Dakota,SD,74,5,7,6,6,7,8,8,8,6,-1,-1,5,8,5,8,8,-1,5,8,5,8,7
2181,46,111,3.9,Sanborn,South Dakota,SD,81,5,-1,5,5,8,5,8,-1,-1,-1,-1,-1,-1,-1,8,5,-1,7,-1,8,-1,7
2182,46,113,9.8,Shannon,South Dakota,SD,86,5,8,8,8,5,8,8,8,-1,-1,-1,8,8,-1,8,8,8,8,8,8,8,8
2183,46,115,8.6,Spink,South Dakota,SD,84,5,7,5,5,7,5,8,5,5,-1,-1,5,5,5,8,8,-1,7,6,8,-1,5
2184,46,117,8.7,Stanley,South Dakota,SD,78,5,8,7,5,-1,7,6,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,8,-1,5,-1,-1
2185,46,121,13.7,Todd,South Dakota,SD,66,5,5,5,6,5,8,8,8,-1,-1,-1,8,8,-1,-1,6,8,5,8,5,8,8
2186,46,123,7.1,Tripp,South Dakota,SD,88,5,7,5,6,7,5,6,8,8,-1,-1,8,8,8,8,6,-1,7,6,8,-1,5
2187,46,125,5.7,Turner,South Dakota,SD,54,7,5,7,5,7,5,7,7,8,-1,-1,8,5,5,8,8,-1,5,8,8,-1,7
2188,46,127,5.7,Union,South Dakota,SD,57,7,7,8,5,5,5,5,7,8,-1,-1,8,5,6,8,8,-1,7,6,5,-1,5
2189,46,129,6.8,Walworth,South Dakota,SD,61,5,5,7,8,7,8,8,5,-1,-1,-1,5,8,-1,6,8,-1,6,6,8,-1,7
2190,46,135,7.4,Yankton,South Dakota,SD,60,5,5,5,5,7,5,5,6,8,-1,-1,5,8,8,6,6,-1,5,6,6,6,5
2191,46,137,10.3,Ziebach,South Dakota,SD,86,5,8,8,8,5,8,8,8,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,8
2192,47,1,12.4,Anderson,Tennessee,TN,21,7,8,8,8,7,5,5,7,8,-1,-1,5,8,5,5,8,7,8,6,8,8,7
2193,47,3,6.3,Bedford,Tennessee,TN,30,8,8,8,8,5,8,8,8,8,8,7,5,8,5,5,8,8,8,8,8,8,7
2194,47,5,10.3,Benton,Tennessee,TN,64,8,7,8,8,7,7,8,8,8,-1,-1,8,8,5,5,8,8,8,8,6,8,8
2195,47,9,8.7,Blount,Tennessee,TN,14,8,8,8,8,5,5,5,8,8,-1,-1,5,8,8,5,8,7,8,8,8,8,7
2196,47,11,10.3,Bradley,Tennessee,TN,19,8,5,8,8,5,5,8,8,8,-1,-1,8,8,8,5,8,8,6,8,6,6,7
2197,47,13,17.1,Campbell,Tennessee,TN,35,8,5,8,6,5,5,5,6,6,-1,-1,5,6,5,8,8,-1,8,6,8,6,7
2198,47,15,6.2,Cannon,Tennessee,TN,60,7,5,8,6,5,5,8,8,8,-1,-1,8,5,5,5,8,-1,8,8,8,8,7
2199,47,17,11.8,Carroll,Tennessee,TN,30,8,8,8,8,5,8,5,8,8,-1,-1,8,8,5,8,8,-1,8,8,8,8,7
2200,47,19,12.1,Carter,Tennessee,TN,24,8,8,8,6,5,5,5,8,8,-1,-1,8,8,8,8,8,-1,6,6,8,6,7
2201,47,21,5.6,Cheatham,Tennessee,TN,48,7,5,7,8,7,5,5,5,5,-1,-1,5,5,8,5,8,7,8,8,6,8,7
2202,47,23,6.0,Chester,Tennessee,TN,65,6,5,8,6,5,5,8,8,8,-1,-1,8,8,5,8,6,-1,6,8,8,5,5
2203,47,25,6.5,Claiborne,Tennessee,TN,52,6,5,5,6,5,5,5,5,5,-1,-1,5,5,8,8,8,6,8,6,6,8,7
2204,47,29,12.4,Cocke,Tennessee,TN,53,6,5,6,6,7,6,6,5,5,-1,-1,5,6,8,6,8,5,6,8,8,8,8
2205,47,31,9.5,Coffee,Tennessee,TN,28,8,5,8,8,5,7,8,8,8,-1,-1,7,8,8,8,8,7,8,8,8,8,7
2206,47,35,7.5,Cumberland,Tennessee,TN,50,8,5,8,8,5,5,8,5,5,-1,-1,5,6,5,6,8,7,6,6,5,8,5
2207,47,37,7.5,Davidson,Tennessee,TN,3,8,6,8,6,5,6,5,8,8,6,5,8,8,8,6,8,8,8,8,8,8,7
2208,47,39,15.3,Decatur,Tennessee,TN,64,5,5,5,6,7,5,5,5,5,-1,-1,7,5,8,8,8,-1,8,8,5,6,5
2209,47,41,4.4,DeKalb,Tennessee,TN,65,8,5,8,8,5,5,8,6,6,-1,-1,5,8,8,5,8,8,8,8,8,8,7
2210,47,43,7.3,Dickson,Tennessee,TN,29,8,8,8,6,5,7,5,5,5,-1,-1,5,5,8,8,8,-1,8,8,8,8,5
2211,47,45,9.9,Dyer,Tennessee,TN,50,8,8,8,8,5,8,8,8,8,8,-1,8,8,7,6,8,8,6,8,8,6,7
2212,47,47,11.8,Fayette,Tennessee,TN,33,8,8,8,8,7,8,6,8,8,7,-1,8,8,5,8,8,8,5,8,8,6,5
2213,47,49,9.1,Fentress,Tennessee,TN,44,5,5,8,6,5,5,5,8,8,-1,-1,5,8,5,8,8,-1,8,8,6,5,7
2214,47,51,5.1,Franklin,Tennessee,TN,28,7,7,8,8,5,5,8,5,5,-1,-1,5,5,5,5,8,-1,8,8,8,8,5
2215,47,53,7.3,Gibson,Tennessee,TN,50,8,8,8,8,5,8,8,8,8,8,-1,8,8,8,6,8,8,8,8,8,8,7
2216,47,55,8.7,Giles,Tennessee,TN,30,8,8,7,8,7,7,8,8,8,8,-1,8,6,8,6,8,-1,8,8,8,8,7
2217,47,57,4.4,Grainger,Tennessee,TN,41,5,6,5,6,7,5,5,5,5,-1,-1,5,5,8,6,8,5,8,8,8,8,7
2218,47,59,10.6,Greene,Tennessee,TN,22,8,5,8,8,5,5,5,8,8,-1,-1,8,8,7,5,8,7,8,8,8,8,7
2219,47,61,9.5,Grundy,Tennessee,TN,69,6,5,6,6,5,5,8,5,5,-1,-1,5,5,8,8,8,8,8,8,6,8,8
2220,47,63,13.3,Hamblen,Tennessee,TN,19,5,5,7,8,5,8,8,5,6,-1,5,5,8,5,8,8,7,8,8,8,6,7
2221,47,65,8.6,Hamilton,Tennessee,TN,4,8,8,8,8,5,8,5,8,8,8,8,8,8,8,8,8,8,8,5,8,6,5
2222,47,69,12.9,Hardeman,Tennessee,TN,69,8,8,8,8,7,8,8,8,8,8,-1,8,8,8,8,8,6,6,8,6,8,5
2223,47,71,10.0,Hardin,Tennessee,TN,73,8,5,8,6,5,5,6,8,8,-1,-1,6,8,5,5,8,8,6,8,8,8,7
2224,47,73,10.1,Hawkins,Tennessee,TN,32,6,8,6,6,5,5,5,8,8,-1,-1,8,5,8,5,8,5,8,8,8,8,5
2225,47,75,9.1,Haywood,Tennessee,TN,76,6,8,8,8,5,8,8,8,8,8,-1,8,8,6,6,8,8,6,8,6,5,5
2226,47,77,3.5,Henderson,Tennessee,TN,60,8,8,8,8,5,5,5,8,8,8,-1,8,8,5,5,8,8,8,8,8,8,7
2227,47,79,10.6,Henry,Tennessee,TN,49,8,7,8,6,5,8,5,8,8,-1,-1,8,8,5,8,8,-1,8,8,8,8,7
2228,47,81,9.7,Hickman,Tennessee,TN,41,6,5,8,6,7,5,6,6,8,-1,-1,5,8,5,8,6,8,8,8,6,8,5
2229,47,85,11.1,Humphreys,Tennessee,TN,39,7,7,8,6,5,7,5,8,8,-1,-1,8,8,5,8,8,-1,8,8,5,8,7
2230,47,89,11.2,Jefferson,Tennessee,TN,28,8,7,8,8,5,5,5,5,5,-1,-1,5,8,5,8,8,-1,6,8,8,5,7
2231,47,93,9.0,Knox,Tennessee,TN,4,8,5,8,8,5,5,5,5,6,5,-1,5,8,6,5,8,7,8,8,8,8,7
2232,47,97,7.1,Lauderdale,Tennessee,TN,69,8,8,8,8,5,8,8,8,8,5,-1,6,8,8,8,8,6,8,6,6,6,7
2233,47,99,13.3,Lawrence,Tennessee,TN,30,5,5,5,5,5,5,8,5,6,-1,-1,5,8,5,5,8,7,8,8,8,8,5
2234,47,101,6.5,Lewis,Tennessee,TN,43,8,8,8,6,5,5,8,5,6,-1,-1,5,8,8,8,8,-1,8,8,5,8,8
2235,47,103,8.4,Lincoln,Tennessee,TN,30,8,8,8,8,7,5,5,8,5,8,-1,8,5,5,8,8,-1,8,8,8,8,7
2236,47,105,13.0,Loudon,Tennessee,TN,28,5,8,8,8,5,5,7,8,8,-1,-1,5,8,5,5,8,-1,8,8,6,6,7
2237,47,107,10.1,McMinn,Tennessee,TN,32,6,6,6,8,5,5,8,5,5,-1,-1,5,5,7,8,8,-1,8,8,8,5,7
2238,47,109,7.9,McNairy,Tennessee,TN,64,8,8,8,8,5,7,5,8,8,-1,-1,8,8,8,6,8,8,8,8,8,8,7
2239,47,111,4.8,Macon,Tennessee,TN,41,5,8,5,6,5,5,6,8,8,-1,-1,5,8,8,8,6,8,8,8,6,8,7
2240,47,113,7.4,Madison,Tennessee,TN,22,8,8,8,8,7,8,8,8,8,8,-1,8,8,7,6,8,8,6,8,8,5,7
2241,47,115,13.7,Marion,Tennessee,TN,32,8,8,8,8,5,8,8,8,8,-1,-1,8,6,8,8,8,8,8,8,6,-1,7
2242,47,117,9.0,Marshall,Tennessee,TN,30,7,5,5,8,5,8,8,8,8,-1,-1,5,8,8,6,8,-1,8,8,8,8,7
2243,47,119,8.0,Maury,Tennessee,TN,19,8,8,7,8,5,8,8,8,6,7,-1,5,8,8,8,8,8,8,8,8,8,7
2244,47,121,2.6,Meigs,Tennessee,TN,41,8,5,8,8,5,5,8,8,8,-1,-1,6,8,5,5,8,-1,6,8,8,6,7
2245,47,123,9.1,Monroe,Tennessee,TN,32,8,8,8,8,5,5,5,8,8,-1,-1,8,8,5,5,8,-1,8,8,8,6,5
2246,47,125,6.6,Montgomery,Tennessee,TN,15,8,6,5,5,5,5,8,8,8,5,5,8,6,8,6,8,7,8,8,8,8,7
2247,47,129,8.4,Morgan,Tennessee,TN,44,8,8,6,6,5,5,5,8,8,-1,-1,8,8,8,5,6,-1,8,6,6,5,7
2248,47,131,4.3,Obion,Tennessee,TN,30,8,8,8,8,5,5,8,8,8,-1,-1,8,8,5,8,8,-1,8,8,8,5,7
2249,47,133,7.9,Overton,Tennessee,TN,64,5,5,5,6,5,5,8,5,5,-1,-1,5,5,5,8,8,-1,8,8,8,8,7
2250,47,139,8.2,Polk,Tennessee,TN,41,8,8,8,6,5,5,8,8,8,-1,-1,8,6,8,5,8,-1,8,8,6,8,5
2251,47,141,6.6,Putnam,Tennessee,TN,19,8,8,8,6,5,5,8,8,8,-1,8,8,6,8,5,8,7,8,8,8,8,7
2252,47,143,10.5,Rhea,Tennessee,TN,32,8,8,8,8,5,7,8,8,8,-1,-1,5,8,8,8,8,-1,8,6,6,8,7
2253,47,145,10.1,Roane,Tennessee,TN,50,6,5,6,6,5,5,5,5,6,-1,-1,5,8,7,5,8,7,8,6,6,8,7
2254,47,147,7.8,Robertson,Tennessee,TN,45,7,5,7,8,5,7,7,5,5,-1,-1,5,5,5,5,8,8,8,8,8,8,7
2255,47,149,7.3,Rutherford,Tennessee,TN,12,8,8,8,7,5,7,5,7,7,5,8,5,8,8,5,8,7,8,8,8,8,7
2256,47,151,10.3,Scott,Tennessee,TN,69,6,6,5,6,5,5,5,5,6,-1,-1,5,5,6,8,8,-1,8,6,6,8,8
2257,47,153,7.0,Sequatchie,Tennessee,TN,41,8,5,8,6,7,5,8,5,6,-1,-1,5,8,5,8,8,-1,6,8,6,6,7
2258,47,155,11.7,Sevier,Tennessee,TN,19,8,5,8,8,5,5,5,6,8,-1,-1,5,8,8,5,8,5,8,8,6,6,7
2259,47,157,7.7,Shelby,Tennessee,TN,3,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5
2260,47,159,10.0,Smith,Tennessee,TN,60,7,5,8,8,5,5,8,5,5,-1,-1,5,5,8,6,8,-1,8,8,8,5,7
2261,47,161,11.2,Stewart,Tennessee,TN,59,8,8,8,8,5,5,8,8,8,-1,-1,8,8,8,5,8,-1,8,8,8,8,7
2262,47,163,11.9,Sullivan,Tennessee,TN,14,8,8,8,8,5,5,7,6,8,-1,-1,8,8,8,8,8,5,8,8,8,8,5
2263,47,165,9.1,Sumner,Tennessee,TN,12,7,5,7,7,5,7,5,7,8,8,-1,8,5,7,5,8,7,8,8,8,8,7
2264,47,167,9.4,Tipton,Tennessee,TN,33,8,8,8,8,5,8,5,8,8,8,-1,8,8,8,8,8,8,8,6,8,5,7
2265,47,173,8.5,Union,Tennessee,TN,41,8,5,8,8,5,5,5,5,5,-1,-1,5,5,5,8,8,-1,8,8,6,6,7
2266,47,177,8.5,Warren,Tennessee,TN,32,6,5,6,8,5,5,8,5,5,-1,-1,5,5,8,8,8,8,6,8,8,8,5
2267,47,179,8.1,Washington,Tennessee,TN,14,8,8,7,5,5,5,5,8,8,8,-1,8,8,5,8,8,-1,6,5,8,8,5
2268,47,181,7.2,Wayne,Tennessee,TN,44,5,5,5,6,5,5,8,6,8,-1,-1,8,5,5,5,8,-1,6,6,6,8,5
2269,47,183,8.7,Weakley,Tennessee,TN,30,7,7,8,8,5,5,5,8,8,-1,-1,8,8,5,8,8,-1,6,8,8,6,7
2270,47,185,10.9,White,Tennessee,TN,65,6,5,6,8,5,5,8,6,6,-1,-1,5,6,5,8,8,8,8,8,8,8,7
2271,47,187,5.6,Williamson,Tennessee,TN,12,5,5,7,5,8,5,5,5,5,-1,-1,5,5,5,8,8,-1,5,5,8,5,7
2272,47,189,7.1,Wilson,Tennessee,TN,45,8,5,8,8,7,7,5,5,5,-1,-1,5,8,8,8,8,8,8,8,8,8,7
2273,48,1,10.1,Anderson,Texas,TX,8,5,5,6,8,5,6,6,5,5,5,7,5,6,8,8,5,5,8,8,8,8,7
2274,48,5,8.9,Angelina,Texas,TX,23,5,6,8,8,5,8,5,5,8,5,5,5,8,5,6,8,8,8,8,8,8,5
2275,48,7,16.0,Aransas,Texas,TX,73,6,5,8,8,7,8,8,6,6,-1,7,6,5,6,6,5,8,8,6,6,8,5
2276,48,13,11.5,Atascosa,Texas,TX,51,6,6,8,8,5,6,5,8,8,-1,8,8,8,5,5,8,6,5,8,8,8,5
2277,48,15,8.1,Austin,Texas,TX,40,7,7,7,8,7,7,8,5,5,-1,8,5,6,8,6,8,8,8,8,6,6,5
2278,48,21,4.3,Bastrop,Texas,TX,33,5,5,6,8,7,5,6,5,6,8,7,5,6,8,5,6,8,8,8,6,8,5
2279,48,23,11.9,Baylor,Texas,TX,87,8,7,8,8,-1,8,5,-1,-1,-1,-1,-1,-1,8,8,8,-1,8,-1,8,-1,5
2280,48,25,11.2,Bee,Texas,TX,51,6,5,8,8,7,8,6,5,-1,-1,8,8,5,5,5,6,-1,5,6,5,8,5
2281,48,27,7.9,Bell,Texas,TX,6,6,8,8,5,5,5,5,6,6,5,5,5,6,8,6,8,5,8,8,5,6,5
2282,48,29,9.1,Bexar,Texas,TX,1,8,8,8,8,5,8,5,8,8,7,8,7,8,5,5,6,8,5,7,8,7,7
2283,48,37,5.8,Bowie,Texas,TX,23,8,8,8,8,7,8,8,8,8,5,-1,8,6,8,8,8,8,8,6,8,8,5
2284,48,39,3.8,Brazoria,Texas,TX,15,5,5,8,8,7,5,7,5,5,5,5,5,5,8,8,6,5,8,8,6,8,7
2285,48,41,3.5,Brazos,Texas,TX,7,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,8,5,5,6,8,5,5
2286,48,49,14.3,Brown,Texas,TX,36,5,5,6,6,5,5,5,8,8,-1,8,8,8,5,8,5,-1,6,6,8,5,7
2287,48,53,6.7,Burnet,Texas,TX,49,5,5,5,6,7,5,8,5,8,-1,7,5,8,8,5,5,-1,6,8,5,6,5
2288,48,55,5.5,Caldwell,Texas,TX,52,5,5,6,8,7,6,8,6,6,-1,8,5,8,6,6,5,-1,5,8,6,8,5
2289,48,57,9.3,Calhoun,Texas,TX,42,5,5,8,8,5,8,6,5,5,-1,7,5,5,5,5,6,7,6,8,8,5,7
2290,48,59,5.1,Callahan,Texas,TX,43,5,8,5,8,5,5,8,5,6,-1,-1,8,5,5,6,8,-1,8,6,5,8,5
2291,48,61,10.2,Cameron,Texas,TX,5,5,5,6,8,5,5,8,5,5,-1,5,5,5,5,5,5,5,5,6,5,5,5
2292,48,67,11.2,Cass,Texas,TX,36,8,6,6,6,5,6,6,8,6,8,-1,8,6,5,8,6,6,6,8,8,6,5
2293,48,73,3.0,Cherokee,Texas,TX,35,8,8,8,8,5,6,6,6,6,8,7,5,8,5,8,6,8,6,8,8,8,5
2294,48,85,3.3,Collin,Texas,TX,10,7,7,8,5,8,5,8,5,5,5,6,5,5,5,5,7,7,5,7,8,5,7
2295,48,89,7.5,Colorado,Texas,TX,43,7,7,8,8,5,8,6,8,6,8,8,5,8,8,6,8,-1,5,6,6,6,7
2296,48,91,8.4,Comal,Texas,TX,18,7,7,7,8,7,7,5,5,8,-1,7,7,5,5,5,5,7,5,8,6,5,7
2297,48,97,6.4,Cooke,Texas,TX,34,8,8,8,8,7,5,5,8,6,-1,8,5,8,8,6,8,7,8,6,8,6,7
2298,48,99,9.8,Coryell,Texas,TX,20,7,8,8,5,5,5,5,8,8,7,5,8,5,8,5,8,7,8,6,5,6,5
2299,48,113,6.6,Dallas,Texas,TX,1,7,8,8,8,5,6,8,7,7,5,8,7,8,6,8,8,8,8,8,8,7,7
2300,48,121,4.6,Denton,Texas,TX,10,5,5,7,7,5,5,5,5,5,5,8,5,7,5,5,7,5,5,7,8,5,7
2301,48,133,15.3,Eastland,Texas,TX,71,5,5,5,8,5,5,8,8,8,-1,-1,5,8,8,6,8,-1,6,6,8,6,7
2302,48,135,9.3,Ector,Texas,TX,7,6,5,8,8,5,8,5,5,8,-1,5,5,6,8,5,8,5,8,8,6,8,7
2303,48,139,6.1,Ellis,Texas,TX,15,5,5,6,8,5,5,8,5,6,-1,5,5,6,5,5,8,8,8,8,8,6,5
2304,48,141,8.1,El Paso,Texas,TX,3,5,5,8,8,5,6,8,5,5,5,5,5,5,6,5,5,5,5,7,5,5,5
